county,state,votes16_Donald_Trump,votes16_Hillary_Clinton,total_votes16,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Poverty,Income,IncomePerCap,IncomePerCapErr
Allen,OH,29858.0,12815.0,44636.0,46362.0,32052.0,13611.0,2580.0,80.0,104157.0,52614.0,51543.0,2.9,81.2,11.7,0.2,0.7,0.0,15.0,47905.0,24551.0,743.0
Allen,LA,6867.0,2106.0,9245.0,9810.0,7574.0,2108.0,1856.0,63.0,25667.0,14542.0,11125.0,4.9,71.1,19.0,1.8,0.7,0.0,16.6,42176.0,20103.0,1700.0
Allendale,SC,788.0,2722.0,3578.0,3593.0,835.0,2718.0,424.0,7.0,9402.0,4952.0,4450.0,3.1,22.5,73.5,0.5,0.0,0.0,30.4,23331.0,13439.0,1150.0
Alpena,MI,9090.0,4877.0,14688.0,16966.0,10686.0,6000.0,180.0,14.0,28730.0,14169.0,14561.0,1.3,96.0,0.5,0.4,0.4,0.1,15.0,40954.0,24030.0,751.0
Alpine,CA,211.0,318.0,575.0,736.0,238.0,473.0,8.0,0.0,1203.0,664.0,539.0,9.7,64.6,1.5,20.6,0.7,0.0,19.8,63438.0,27448.0,6258.0
Amador,CA,6069.0,3420.0,10049.0,22282.0,13571.0,8147.0,347.0,16.0,37306.0,20005.0,17301.0,13.2,79.3,2.0,0.7,1.5,0.2,10.6,60636.0,29628.0,1631.0
Amelia,VA,4704.0,2150.0,7035.0,7881.0,5390.0,2411.0,150.0,6.0,12802.0,6644.0,6158.0,1.1,72.4,23.7,0.3,0.1,0.0,13.0,58535.0,26118.0,1734.0
Amherst,VA,9643.0,4986.0,15164.0,17719.0,11020.0,5673.0,626.0,6.0,31819.0,15331.0,16488.0,2.3,75.5,17.6,0.2,0.6,0.0,13.4,49677.0,24296.0,1374.0
Amite,MS,4282.0,2688.0,7033.0,5974.0,3781.0,2114.0,436.0,13.0,12574.0,6133.0,6441.0,0.2,57.3,42.0,0.0,0.3,0.0,22.8,30129.0,19665.0,1493.0
Anderson,KS,2386.0,665.0,3277.0,3720.0,2874.0,765.0,203.0,0.0,7840.0,3849.0,3991.0,0.7,95.2,0.2,3.5,0.0,0.0,13.6,40986.0,21887.0,1627.0
Anderson,KY,8242.0,2634.0,11420.0,13261.0,9651.0,3339.0,280.0,1.0,22017.0,10639.0,11378.0,1.7,94.2,2.4,0.0,0.7,0.0,12.0,51681.0,24991.0,1272.0
Anderson,SC,56109.0,21040.0,80296.0,96093.0,67565.0,27169.0,6051.0,209.0,194174.0,93474.0,100700.0,3.5,77.6,16.0,0.2,0.9,0.0,15.6,45551.0,24485.0,549.0
Anderson,TN,19201.0,9010.0,29723.0,35527.0,23163.0,11733.0,1869.0,16.0,75538.0,36803.0,38735.0,2.7,89.6,3.4,0.1,1.4,0.1,16.3,47206.0,26972.0,1169.0
Anderson,TX,13165.0,3358.0,16887.0,19155.0,15062.0,3934.0,2979.0,39.0,57747.0,35292.0,22455.0,17.3,59.7,20.9,0.3,0.5,0.0,15.7,42313.0,17466.0,894.0
Andrew,MO,6665.0,2045.0,9140.0,9775.0,7256.0,2351.0,474.0,8.0,17358.0,8622.0,8736.0,2.3,94.9,1.3,0.1,0.1,0.0,9.0,56658.0,28003.0,1772.0
Andrews,TX,3925.0,836.0,4926.0,5856.0,4937.0,849.0,667.0,10.0,17577.0,8980.0,8597.0,55.4,41.1,1.5,0.1,0.2,0.1,11.9,70753.0,29903.0,3147.0
Angelina,TX,21666.0,7538.0,29870.0,34628.0,25070.0,9136.0,2317.0,93.0,87700.0,42707.0,44993.0,21.5,61.2,14.7,0.1,1.1,0.0,19.1,46472.0,21974.0,758.0
Anne Arundel,MD,114509.0,116074.0,242939.0,293582.0,123337.0,164255.0,12256.0,281.0,564600.0,279581.0,285019.0,7.3,69.6,15.9,0.1,3.6,0.1,6.1,94502.0,43258.0,544.0
Anoka,MN,93341.0,75499.0,184084.0,210491.0,104903.0,100892.0,9947.0,159.0,344861.0,172482.0,172379.0,4.2,82.7,5.5,0.5,4.2,0.0,6.6,76796.0,34321.0,453.0
Anson,NC,4480.0,5785.0,10394.0,11183.0,5321.0,5788.0,737.0,11.0,25531.0,13361.0,12170.0,3.8,44.9,48.6,0.3,1.2,0.0,22.7,38123.0,19105.0,1456.0
Antelope,NE,2717.0,381.0,3220.0,3583.0,3093.0,452.0,182.0,1.0,6406.0,3213.0,3193.0,3.2,95.3,0.2,0.3,0.4,0.0,11.5,46949.0,28091.0,2085.0
Antrim,MI,8469.0,4448.0,13572.0,17347.0,9783.0,7289.0,143.0,0.0,23133.0,11479.0,11654.0,2.1,95.0,0.3,0.8,0.3,0.0,12.6,50988.0,29307.0,1193.0
Apache,AZ,5315.0,12196.0,18659.0,34397.0,11240.0,22730.0,4003.0,171.0,71602.0,35355.0,36247.0,6.1,18.5,0.5,72.8,0.3,0.1,35.9,32360.0,13865.0,370.0
Appanoose,IA,4031.0,1813.0,6096.0,6506.0,4512.0,1891.0,287.0,3.0,12547.0,6206.0,6341.0,1.8,95.7,0.6,0.1,0.5,0.0,17.1,40377.0,25543.0,2560.0
Appling,GA,5492.0,1434.0,7003.0,8341.0,6526.0,1779.0,1179.0,38.0,18471.0,9090.0,9381.0,9.7,69.6,17.9,0.6,0.8,0.0,24.7,37089.0,19936.0,1548.0
Appomattox,VA,5714.0,2023.0,7954.0,9239.0,6702.0,2418.0,308.0,6.0,15462.0,7507.0,7955.0,1.3,76.7,20.1,0.1,0.2,0.0,14.4,54875.0,26347.0,1585.0
Aransas,TX,7730.0,2458.0,10467.0,12241.0,9210.0,2896.0,351.0,18.0,24832.0,12448.0,12384.0,27.0,67.7,1.6,0.0,2.0,0.0,17.8,44601.0,29999.0,2914.0
Arapahoe,CO,109638.0,148365.0,281658.0,346740.0,126124.0,211498.0,13956.0,387.0,626612.0,309190.0,317422.0,18.9,61.3,10.2,0.3,5.6,0.2,9.9,69553.0,36951.0,489.0
Archer,TX,3785.0,394.0,4269.0,4796.0,4300.0,446.0,165.0,1.0,8793.0,4335.0,4458.0,8.3,88.6,0.8,0.3,0.4,0.0,8.8,63192.0,31103.0,2291.0
Archuleta,CO,4234.0,2489.0,7290.0,9030.0,5126.0,3693.0,68.0,0.0,12592.0,6400.0,6192.0,18.3,76.7,1.1,2.1,0.7,0.0,11.6,48016.0,29344.0,2043.0
Arenac,MI,4704.0,2238.0,7457.0,8830.0,5928.0,2773.0,111.0,3.0,15238.0,7714.0,7524.0,2.0,94.9,0.5,1.3,0.4,0.0,18.5,39947.0,22622.0,784.0
Arkansas,AR,3825.0,1939.0,6211.0,6284.0,4301.0,1813.0,726.0,17.0,18352.0,8785.0,9567.0,3.0,70.2,26.0,0.0,0.0,0.0,20.7,38532.0,23766.0,1718.0
Arlington,VA,20155.0,91879.0,119344.0,129498.0,22318.0,105344.0,4764.0,154.0,229534.0,114403.0,115131.0,15.5,62.3,8.5,0.3,10.2,0.1,8.2,112138.0,67061.0,879.0
Armstrong,PA,22676.0,6849.0,30446.0,36111.0,27284.0,8406.0,786.0,21.0,66737.0,33176.0,33561.0,0.7,97.3,1.0,0.0,0.2,0.0,13.0,47527.0,25502.0,598.0
Armstrong,TX,924.0,70.0,1017.0,1112.0,1035.0,75.0,27.0,1.0,1929.0,974.0,955.0,10.0,86.6,1.2,1.3,0.0,0.0,7.5,68750.0,31219.0,2569.0
Arthur,NE,237.0,16.0,263.0,284.0,260.0,21.0,5.0,0.0,421.0,204.0,217.0,0.0,97.6,0.0,0.0,0.0,0.0,10.9,41250.0,21799.0,3647.0
Ascension,LA,36135.0,16471.0,54663.0,62325.0,40687.0,20399.0,4299.0,100.0,119129.0,58718.0,60411.0,5.3,69.4,21.8,0.0,0.9,0.0,11.7,74748.0,31520.0,924.0
Ashe,NC,9353.0,3476.0,13160.0,15691.0,11368.0,4149.0,481.0,3.0,26833.0,13213.0,13620.0,5.2,92.5,0.8,0.4,0.4,0.0,19.4,40293.0,23650.0,1441.0
Ashland,OH,17169.0,5659.0,24074.0,25883.0,19002.0,6448.0,511.0,9.0,53299.0,26005.0,27294.0,1.3,96.0,0.8,0.0,0.6,0.0,14.2,50893.0,24612.0,725.0
Ashland,WI,3428.0,4136.0,7926.0,8757.0,3841.0,4801.0,301.0,3.0,15779.0,7954.0,7825.0,2.6,82.7,0.4,10.6,0.4,0.0,14.6,41505.0,22983.0,1091.0
Ashley,AR,5338.0,2408.0,8083.0,7926.0,5548.0,2125.0,573.0,11.0,20771.0,10126.0,10645.0,5.2,68.0,25.6,0.2,0.0,0.0,21.3,36407.0,20703.0,1350.0
Ashtabula,OH,22755.0,15191.0,39809.0,43253.0,26225.0,16207.0,890.0,48.0,98622.0,49509.0,49113.0,4.0,89.9,3.4,0.2,0.5,0.0,19.8,43017.0,21936.0,511.0
Asotin,WA,5712.0,3118.0,9684.0,11795.0,7259.0,4233.0,294.0,8.0,22259.0,10594.0,11665.0,3.6,91.2,0.4,0.9,0.9,0.1,13.5,47483.0,26878.0,1076.0
Assumption,LA,6714.0,3931.0,10904.0,11235.0,7271.0,3833.0,813.0,24.0,22881.0,11085.0,11796.0,2.8,65.8,29.7,0.6,0.3,0.0,15.7,48656.0,25765.0,1924.0
Atascosa,TX,8598.0,4635.0,13605.0,18085.0,12020.0,5865.0,1287.0,37.0,48139.0,24051.0,24088.0,63.5,34.2,0.7,0.1,0.4,0.0,14.6,55194.0,23973.0,1528.0
Atchison,KS,3977.0,1946.0,6393.0,7312.0,4826.0,2314.0,537.0,6.0,16466.0,7957.0,8509.0,2.9,88.4,3.1,0.4,0.3,0.1,18.5,46640.0,25494.0,3458.0
Atchison,MO,2059.0,541.0,2723.0,2814.0,2199.0,564.0,86.0,1.0,5335.0,2642.0,2693.0,1.2,96.6,0.4,0.4,0.6,0.0,12.1,45259.0,28209.0,1640.0
Athens,OH,10816.0,15552.0,27941.0,24876.0,10386.0,14047.0,1388.0,2.0,65563.0,32641.0,32922.0,1.8,89.7,2.5,0.2,2.8,0.1,30.2,37191.0,20062.0,899.0
Atkinson,GA,1873.0,696.0,2604.0,3155.0,2300.0,825.0,486.0,6.0,8313.0,4112.0,4201.0,24.6,56.6,17.8,0.7,0.0,0.0,27.4,33063.0,19904.0,3123.0
Atlantic,NJ,47882.0,54472.0,105738.0,131980.0,60957.0,68978.0,5341.0,267.0,272926.0,132171.0,140755.0,18.5,56.4,14.3,0.2,8.4,0.0,15.3,57514.0,29941.0,533.0
Atoka,OK,4068.0,795.0,5002.0,5389.0,4557.0,765.0,467.0,1.0,13899.0,7340.0,6559.0,3.4,71.8,3.7,11.4,0.7,0.1,19.8,37106.0,19439.0,1346.0
Attala,MS,4288.0,2847.0,7242.0,8832.0,5178.0,3542.0,819.0,27.0,18731.0,8860.0,9871.0,2.0,54.0,42.2,0.1,0.4,0.0,22.6,33815.0,20617.0,2186.0
Audrain,MO,6981.0,2567.0,10043.0,10660.0,7727.0,2703.0,654.0,10.0,25763.0,11744.0,14019.0,2.9,87.1,6.1,0.2,0.2,0.0,16.7,44056.0,21226.0,1233.0
Audubon,IA,2135.0,1079.0,3379.0,3416.0,2295.0,1071.0,192.0,1.0,5711.0,2814.0,2897.0,0.4,97.1,0.4,0.0,0.5,0.0,11.1,48750.0,31523.0,2902.0
Auglaize,OH,18130.0,3825.0,22860.0,25396.0,20451.0,4583.0,1279.0,19.0,45778.0,22866.0,22912.0,1.6,96.0,0.4,0.2,0.5,0.1,9.0,59516.0,28340.0,885.0
Augusta,VA,26152.0,8108.0,36661.0,42162.0,30714.0,10840.0,718.0,9.0,74390.0,37695.0,36695.0,2.5,91.4,4.0,0.2,0.6,0.1,8.8,59544.0,30088.0,1211.0
Aurora,SD,974.0,340.0,1407.0,1405.0,1052.0,317.0,205.0,0.0,2739.0,1445.0,1294.0,6.7,88.8,1.6,2.3,0.0,0.0,6.2,57257.0,30872.0,2725.0
Austin,TX,9637.0,2319.0,12255.0,14368.0,11282.0,2931.0,521.0,10.0,29292.0,14474.0,14818.0,25.9,63.3,8.9,0.0,0.2,0.0,13.4,62614.0,30101.0,1810.0
Autauga,AL,18110.0,5908.0,24661.0,27639.0,19764.0,7450.0,2173.0,31.0,55036.0,26899.0,28137.0,2.7,75.4,18.9,0.3,0.9,0.0,13.7,55317.0,27824.0,2024.0
Avery,NC,6226.0,1670.0,8060.0,9339.0,7092.0,2171.0,647.0,1.0,17535.0,9573.0,7962.0,5.1,89.0,4.2,0.5,0.6,0.0,14.7,37109.0,21704.0,2169.0
Avoyelles,LA,11163.0,5032.0,16581.0,17292.0,12028.0,4979.0,1757.0,62.0,41095.0,20693.0,20402.0,1.8,65.3,30.1,1.2,0.1,0.1,23.7,36763.0,20199.0,987.0
Baca,CO,1716.0,278.0,2107.0,2193.0,1840.0,313.0,37.0,0.0,3581.0,1732.0,1849.0,10.5,85.7,1.5,1.1,0.0,0.0,19.5,35898.0,22853.0,1570.0
Bacon,GA,3356.0,607.0,4010.0,4668.0,4018.0,625.0,640.0,16.0,11279.0,5599.0,5680.0,8.5,73.6,14.6,0.0,0.9,0.2,23.2,38824.0,18856.0,1372.0
Bailey,TX,1343.0,397.0,1784.0,1854.0,1430.0,407.0,311.0,5.0,7098.0,3678.0,3420.0,62.7,34.6,1.5,0.1,0.9,0.2,22.3,43523.0,18662.0,3203.0
Baker,FL,10294.0,2112.0,12634.0,14082.0,11911.0,2037.0,1805.0,24.0,27537.0,14422.0,13115.0,2.4,81.9,13.8,0.4,0.7,0.0,17.2,59506.0,22440.0,1777.0
Baker,GA,775.0,650.0,1440.0,1555.0,897.0,652.0,92.0,6.0,3251.0,1547.0,1704.0,5.4,52.1,41.3,0.2,0.6,0.5,19.5,43867.0,22270.0,2612.0
Baker,OR,6160.0,1781.0,8479.0,9878.0,7316.0,2332.0,144.0,3.0,15980.0,8156.0,7824.0,3.9,91.1,0.9,1.0,0.8,0.4,15.3,43765.0,25820.0,1382.0
Baldwin,AL,72780.0,18409.0,94090.0,108945.0,83055.0,24344.0,6966.0,71.0,203360.0,99527.0,103833.0,4.4,83.1,9.5,0.8,0.7,0.0,11.8,52562.0,29364.0,735.0
Baldwin,GA,7691.0,7965.0,16075.0,18251.0,8903.0,9140.0,2337.0,65.0,45527.0,22893.0,22634.0,2.2,52.9,41.4,0.3,1.5,0.2,27.8,37008.0,20114.0,1154.0
Ballard,KY,3161.0,816.0,4101.0,4225.0,3356.0,825.0,81.0,1.0,8152.0,4077.0,4075.0,1.2,93.0,3.9,0.2,0.4,0.0,18.2,42988.0,25063.0,2287.0
Baltimore,MD,131009.0,189437.0,335017.0,346035.0,130085.0,210155.0,21194.0,675.0,828637.0,392930.0,435707.0,5.1,58.7,27.5,0.2,5.9,0.0,9.1,71810.0,37270.0,448.0
Bamberg,SC,2197.0,3886.0,6195.0,6482.0,2417.0,4010.0,699.0,34.0,14842.0,7218.0,7624.0,1.9,35.6,61.5,0.1,0.4,0.0,24.5,32330.0,19256.0,1474.0
Bandera,TX,8159.0,1726.0,10213.0,12703.0,10050.0,2503.0,190.0,8.0,21316.0,10570.0,10746.0,18.0,78.8,1.0,0.2,0.2,0.0,16.5,56413.0,29177.0,1824.0
Banks,GA,6130.0,684.0,6946.0,8801.0,7795.0,932.0,574.0,8.0,18363.0,9245.0,9118.0,6.4,88.4,2.5,0.2,1.2,0.0,14.3,42182.0,19451.0,977.0
Banner,NE,355.0,18.0,390.0,410.0,362.0,43.0,4.0,0.0,728.0,356.0,372.0,7.8,89.4,0.5,0.0,0.0,0.0,8.9,55000.0,30736.0,7156.0
Bannock,ID,17180.0,10342.0,33405.0,39553.0,23331.0,14682.0,2732.0,14.0,84113.0,41867.0,42246.0,8.3,84.5,0.6,2.7,1.2,0.2,17.6,47390.0,23872.0,901.0
Baraga,MI,2158.0,1156.0,3486.0,4036.0,2512.0,1478.0,125.0,4.0,8580.0,5112.0,3468.0,1.5,73.1,15.8,4.7,0.5,0.0,14.4,42757.0,18975.0,1634.0
Barber,KS,1822.0,281.0,2209.0,2313.0,1992.0,284.0,57.0,0.0,4905.0,2525.0,2380.0,3.2,92.4,0.7,1.5,0.7,0.0,15.9,52075.0,28840.0,2840.0
Barbour,AL,5431.0,4848.0,10390.0,10457.0,5605.0,4772.0,1061.0,9.0,26201.0,13976.0,12225.0,4.2,45.7,47.8,0.2,0.6,0.0,27.2,33368.0,17561.0,798.0
Barbour,WV,4509.0,1213.0,6024.0,6677.0,5116.0,1457.0,187.0,1.0,16790.0,8165.0,8625.0,0.9,95.7,0.9,0.4,0.7,0.0,22.5,37516.0,20762.0,1663.0
Barnes,ND,3156.0,1597.0,5253.0,5507.0,3532.0,1800.0,410.0,1.0,10971.0,5397.0,5574.0,1.9,92.9,0.9,2.0,0.5,0.0,10.0,56237.0,32517.0,1860.0
Barnstable,MA,53842.0,71632.0,132667.0,27051.0,10824.0,15685.0,2051.0,185.0,213900.0,102152.0,111748.0,2.7,90.2,2.7,0.4,1.5,0.1,7.5,68048.0,40886.0,793.0
Barnwell,SC,4888.0,4395.0,9479.0,10321.0,5492.0,4720.0,887.0,25.0,21788.0,10369.0,11419.0,2.3,51.2,45.1,0.1,0.4,0.0,27.0,34035.0,20018.0,1824.0
Barren,KY,13483.0,4275.0,18483.0,20079.0,14646.0,5115.0,1358.0,13.0,43418.0,21123.0,22295.0,3.0,90.7,3.9,0.2,0.5,0.0,22.9,39658.0,20493.0,736.0
Barron,WI,13595.0,7881.0,22514.0,25346.0,15803.0,9194.0,1320.0,7.0,45358.0,22759.0,22599.0,2.4,93.8,1.2,0.8,0.7,0.0,11.5,49257.0,26935.0,981.0
Barrow,GA,21105.0,6580.0,28828.0,38017.0,26804.0,10453.0,2672.0,51.0,75099.0,37033.0,38066.0,10.0,73.0,11.1,0.1,3.6,0.0,13.2,56119.0,22978.0,689.0
Barry,MI,19197.0,9109.0,30265.0,35914.0,23473.0,11804.0,803.0,6.0,59607.0,29958.0,29649.0,2.7,94.6,0.4,0.2,0.5,0.0,9.3,57312.0,27166.0,966.0
Barry,MO,11427.0,2710.0,14604.0,15598.0,12425.0,2948.0,912.0,9.0,35398.0,17782.0,17616.0,9.0,86.5,0.3,0.6,1.5,0.0,20.5,40638.0,20840.0,1534.0
Bartholomew,IN,20637.0,9841.0,32389.0,36299.0,22409.0,12934.0,1597.0,59.0,81024.0,40688.0,40336.0,6.5,83.2,1.7,0.2,6.3,0.1,12.4,57331.0,29955.0,994.0
Barton,KS,7766.0,1823.0,10088.0,10961.0,8480.0,2302.0,803.0,7.0,27067.0,13445.0,13622.0,14.5,82.0,1.1,0.3,0.1,0.2,15.7,46070.0,26264.0,1526.0
Barton,MO,4958.0,795.0,5932.0,6077.0,5168.0,844.0,453.0,4.0,11942.0,5924.0,6018.0,2.5,92.7,0.2,1.9,0.6,0.0,20.9,41184.0,24628.0,1992.0
Bartow,GA,29879.0,8204.0,39263.0,50465.0,37673.0,12091.0,3714.0,96.0,102623.0,50888.0,51735.0,8.2,78.2,10.5,0.2,0.9,0.0,14.2,52393.0,24931.0,977.0
Bastrop,TX,16314.0,10555.0,28250.0,36709.0,20486.0,15452.0,2023.0,32.0,80306.0,40845.0,39461.0,36.0,53.7,7.7,0.4,0.9,0.0,13.3,59185.0,25172.0,926.0
Bates,MO,6000.0,1617.0,8021.0,8435.0,6595.0,1672.0,271.0,8.0,16405.0,8010.0,8395.0,2.1,94.5,1.2,0.4,0.2,0.1,14.3,45605.0,25873.0,3331.0
Bath,KY,3082.0,1361.0,4583.0,5627.0,3986.0,1573.0,138.0,1.0,12189.0,6012.0,6177.0,1.5,95.4,1.0,0.1,0.3,0.0,24.0,38763.0,20059.0,2250.0
Bath,VA,1548.0,603.0,2243.0,2513.0,1824.0,674.0,26.0,0.0,4458.0,2311.0,2147.0,5.7,85.3,2.7,0.0,0.3,0.0,9.3,44483.0,28195.0,6494.0
Baxter,AR,14655.0,4163.0,19730.0,20968.0,15810.0,4625.0,776.0,11.0,41093.0,19857.0,21236.0,2.1,95.1,0.2,0.5,0.4,0.0,12.6,40072.0,24737.0,1307.0
Bay,FL,62010.0,21689.0,87151.0,93131.0,66063.0,25572.0,6879.0,134.0,180117.0,89542.0,90575.0,6.0,77.3,10.7,0.7,2.3,0.0,15.4,50283.0,26742.0,677.0
Bay,MI,28327.0,21641.0,52932.0,60985.0,33347.0,26653.0,1602.0,65.0,105350.0,51875.0,53475.0,5.2,90.4,1.5,0.2,0.6,0.0,16.3,45983.0,25462.0,636.0
Bayfield,WI,4125.0,4953.0,9491.0,10880.0,4617.0,6147.0,280.0,2.0,15004.0,7642.0,7362.0,1.7,85.0,0.6,10.0,0.5,0.0,11.0,50110.0,28272.0,849.0
Baylor,TX,1267.0,191.0,1492.0,1680.0,1478.0,179.0,46.0,3.0,3602.0,1740.0,1862.0,10.1,83.8,3.2,0.0,0.0,0.0,13.1,36157.0,30820.0,8919.0
Beadle,SD,4455.0,1912.0,6772.0,7081.0,4808.0,2107.0,1397.0,15.0,18163.0,9219.0,8944.0,9.1,79.5,0.4,1.4,9.3,0.0,23.7,48995.0,24950.0,963.0
Bear Lake,ID,2203.0,255.0,2928.0,3215.0,2814.0,350.0,77.0,1.0,5942.0,2928.0,3014.0,4.1,93.7,0.8,0.2,0.7,0.0,14.5,50603.0,24411.0,2065.0
Beaufort,NC,14478.0,8699.0,23599.0,26128.0,16352.0,9575.0,1442.0,45.0,47316.0,22596.0,24720.0,7.6,65.8,25.6,0.0,0.1,0.0,19.1,41101.0,24657.0,1061.0
Beaufort,SC,39986.0,29577.0,72770.0,97835.0,53194.0,43419.0,6214.0,93.0,179316.0,88524.0,90792.0,11.3,67.4,18.1,0.2,1.2,0.1,11.9,60603.0,34966.0,970.0
Beauregard,LA,12238.0,2393.0,15078.0,16357.0,13575.0,2542.0,1086.0,40.0,36598.0,18631.0,17967.0,3.7,80.0,12.7,0.6,0.4,0.0,17.3,47350.0,24551.0,1535.0
Beaver,OK,1987.0,176.0,2237.0,2178.0,1968.0,190.0,99.0,1.0,5445.0,2701.0,2744.0,22.1,76.4,0.1,0.6,0.0,0.0,11.7,52571.0,25935.0,1919.0
Beaver,PA,46081.0,30225.0,79036.0,93083.0,54108.0,37747.0,2343.0,140.0,168161.0,81606.0,86555.0,1.5,89.7,5.9,0.0,0.5,0.0,10.8,53981.0,29162.0,479.0
Beaver,UT,1838.0,264.0,2484.0,3076.0,2673.0,356.0,0.0,0.0,6414.0,3296.0,3118.0,10.9,88.7,0.0,0.1,0.2,0.0,10.5,47878.0,21128.0,1544.0
Beaverhead,MT,3243.0,1115.0,4694.0,5661.0,3923.0,1608.0,284.0,1.0,9360.0,4694.0,4666.0,4.2,91.3,0.1,2.0,0.6,0.0,16.1,43880.0,28420.0,3081.0
Becker,MN,10880.0,5208.0,17090.0,19418.0,12452.0,6592.0,696.0,4.0,33552.0,16672.0,16880.0,1.9,86.6,0.5,7.4,0.6,0.0,12.7,55884.0,28525.0,860.0
Beckham,OK,6287.0,958.0,7529.0,7948.0,6767.0,1048.0,949.0,11.0,22971.0,12263.0,10708.0,14.2,75.7,3.3,1.4,0.9,0.1,12.6,49625.0,23883.0,1717.0
Bedford,PA,19455.0,3613.0,23504.0,27574.0,23025.0,4367.0,462.0,7.0,48891.0,24404.0,24487.0,1.1,96.9,0.4,0.1,0.2,0.0,13.6,48703.0,24219.0,551.0
Bedford,TN,11455.0,3384.0,15300.0,19039.0,14317.0,4443.0,1830.0,23.0,46854.0,23127.0,23727.0,11.8,77.8,6.6,0.1,0.4,0.1,16.9,47117.0,22953.0,1446.0
Bedford,VA,30578.0,9733.0,42186.0,48484.0,35600.0,12176.0,1308.0,18.0,77319.0,38012.0,39307.0,2.0,88.2,7.0,0.1,1.3,0.0,8.9,59405.0,30633.0,1062.0
Bee,TX,4743.0,3443.0,8458.0,9405.0,5999.0,3280.0,1868.0,39.0,32729.0,19883.0,12846.0,58.2,32.2,8.2,0.5,0.5,0.0,19.7,45415.0,17504.0,1095.0
Bell,KY,7764.0,1720.0,9718.0,10044.0,8140.0,1789.0,825.0,17.0,27469.0,13385.0,14084.0,0.3,94.5,3.3,0.1,0.2,0.0,38.0,23558.0,14754.0,1133.0
Bell,TX,51780.0,37608.0,93999.0,125867.0,67113.0,56032.0,6560.0,100.0,336506.0,168147.0,168359.0,24.0,47.2,21.0,0.3,2.8,0.7,14.3,52583.0,25017.0,639.0
Belmont,OH,20729.0,8652.0,30537.0,32534.0,23092.0,9007.0,885.0,27.0,68889.0,35167.0,33722.0,0.9,93.0,4.1,0.2,0.4,0.0,14.1,46484.0,25326.0,838.0
Beltrami,MN,10783.0,8688.0,21316.0,24131.0,12188.0,11426.0,1016.0,11.0,45847.0,22775.0,23072.0,2.2,72.5,0.9,20.4,0.8,0.1,19.0,45923.0,23748.0,981.0
Ben Hill,GA,3734.0,2098.0,5923.0,6560.0,4110.0,2392.0,887.0,34.0,17272.0,8259.0,9013.0,6.0,56.5,36.2,0.0,0.2,0.0,30.4,32344.0,16635.0,1067.0
Benewah,ID,3101.0,780.0,4192.0,4972.0,3878.0,977.0,188.0,3.0,9050.0,4568.0,4482.0,3.4,84.7,0.2,8.1,1.0,0.2,15.8,43472.0,23120.0,1502.0
Bennett,SD,666.0,412.0,1149.0,1183.0,694.0,466.0,220.0,5.0,3440.0,1567.0,1873.0,7.3,31.0,0.2,47.2,0.2,0.0,38.1,45725.0,15287.0,1830.0
Bennington,VT,5925.0,9539.0,16345.0,7096.0,2473.0,4369.0,142.0,1.0,36054.0,17689.0,18365.0,1.8,94.7,0.8,0.1,0.4,0.0,12.8,52251.0,31313.0,1310.0
Benson,ND,927.0,842.0,1940.0,1961.0,1094.0,822.0,557.0,10.0,6875.0,3520.0,3355.0,0.9,41.3,0.0,55.7,0.1,0.0,33.3,44500.0,21658.0,1498.0
Bent,CO,1166.0,581.0,1892.0,2229.0,1468.0,723.0,18.0,0.0,5806.0,3767.0,2039.0,32.0,60.8,6.1,0.5,0.4,0.0,24.5,32500.0,14028.0,2107.0
Benton,AR,60751.0,27894.0,96556.0,119166.0,73605.0,41894.0,8619.0,125.0,251823.0,124632.0,127191.0,16.3,74.2,1.6,1.4,3.7,0.5,10.5,61271.0,30611.0,679.0
Benton,IA,8226.0,4672.0,13690.0,14627.0,9179.0,5156.0,733.0,4.0,25646.0,12786.0,12860.0,1.4,96.6,0.7,0.1,0.3,0.0,8.7,64061.0,32356.0,1952.0
Benton,IN,2579.0,860.0,3654.0,4115.0,3007.0,1009.0,123.0,1.0,8685.0,4349.0,4336.0,5.1,92.8,0.9,0.0,0.2,0.0,14.9,49183.0,23652.0,1199.0
Benton,MN,12872.0,5640.0,19911.0,22219.0,14382.0,7281.0,1134.0,14.0,39360.0,19652.0,19708.0,2.2,91.5,2.8,0.3,1.1,0.0,14.1,53574.0,27018.0,844.0
Benton,MO,7212.0,2024.0,9584.0,10478.0,8106.0,2179.0,504.0,7.0,18918.0,9308.0,9610.0,1.9,95.3,0.4,0.4,0.1,0.0,18.6,35097.0,20163.0,964.0
Benton,MS,2240.0,1713.0,3996.0,4257.0,2553.0,1661.0,376.0,11.0,8306.0,4257.0,4049.0,2.5,60.2,36.6,0.0,0.0,0.0,20.2,40605.0,18599.0,1833.0
Benton,OR,13030.0,28431.0,45577.0,52719.0,14853.0,35780.0,465.0,6.0,88249.0,44598.0,43651.0,7.1,81.3,1.0,0.5,6.6,0.3,20.7,54682.0,30873.0,887.0
Benton,TN,4715.0,1474.0,6322.0,7250.0,5661.0,1526.0,441.0,10.0,16154.0,7794.0,8360.0,2.2,93.2,3.4,0.3,0.0,0.0,22.3,33702.0,21282.0,1224.0
