cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Unemployment
553.0,26.0,15629.0,7531.0,8098.0,5.6,56.8,33.6,0.0,0.8,0.0,13.6
365.0,23.0,7251.0,3750.0,3501.0,94.1,5.8,0.1,0.0,0.0,0.0,13.8
3738.0,98.0,196124.0,96409.0,99715.0,4.0,84.0,5.1,0.2,4.2,0.0,7.2
1091.0,42.0,64283.0,31920.0,32363.0,12.1,77.6,1.0,0.3,6.4,0.0,4.0
86961.0,1526.0,1890416.0,920265.0,970151.0,28.4,38.2,27.4,0.2,3.5,0.0,7.6
127.0,0.0,6791.0,4360.0,2431.0,3.6,73.6,21.3,0.0,0.6,0.0,4.7
160.0,3.0,15007.0,7439.0,7568.0,1.6,95.9,0.5,0.0,0.7,0.0,5.9
249.0,5.0,9736.0,4680.0,5056.0,4.2,83.4,0.9,7.7,0.6,0.1,3.4
384.0,3.0,25243.0,12550.0,12693.0,4.1,93.9,0.3,0.1,0.7,0.1,2.3
86.0,0.0,3058.0,1468.0,1590.0,1.2,96.5,0.0,0.2,0.4,0.0,0.6
485.0,3.0,43799.0,21693.0,22106.0,0.9,96.6,0.8,0.1,0.3,0.0,6.5
2220.0,6.0,38637.0,18909.0,19728.0,2.5,88.6,1.6,3.4,2.6,0.0,1.8
701.0,28.0,37787.0,18741.0,19046.0,21.5,72.7,3.6,0.2,0.6,0.0,4.3
16210.0,103.0,258004.0,128020.0,129984.0,8.3,81.6,2.2,2.2,3.1,0.0,4.4
317.0,2.0,5280.0,2626.0,2654.0,2.5,84.8,0.0,9.8,0.3,0.0,2.0
2250.0,49.0,122586.0,59412.0,63174.0,4.7,81.6,10.5,0.3,0.6,0.1,7.8
424.0,5.0,16435.0,8557.0,7878.0,2.1,41.1,54.1,0.2,0.5,0.0,7.8
1313.0,16.0,34883.0,17313.0,17570.0,6.6,74.3,14.6,0.5,1.5,0.0,7.9
1655.0,14.0,45068.0,21890.0,23178.0,5.6,71.9,1.8,15.1,0.5,0.1,6.4
554.0,5.0,21101.0,10497.0,10604.0,1.5,96.4,0.3,0.3,0.6,0.0,3.2
3093.0,43.0,89425.0,44847.0,44578.0,6.4,83.8,5.4,0.2,1.0,0.2,5.7
276.0,4.0,22611.0,11378.0,11233.0,0.3,95.4,2.8,0.5,0.5,0.0,8.6
763.0,9.0,17048.0,9465.0,7583.0,2.4,61.1,34.3,0.3,0.3,0.1,8.4
10513.0,626.0,626486.0,307319.0,319167.0,5.0,84.8,3.8,0.2,4.5,0.0,5.4
2356.0,12.0,20369.0,10254.0,10115.0,25.0,61.4,2.6,0.0,8.9,1.3,4.9
2011.0,19.0,48834.0,24367.0,24467.0,8.7,87.4,1.1,0.1,1.3,0.0,3.1
272.0,4.0,2048.0,984.0,1064.0,2.4,11.8,0.4,81.3,0.0,2.0,17.0
338.0,3.0,13243.0,6740.0,6503.0,2.2,95.9,0.5,0.3,0.0,0.0,3.5
1617.0,15.0,78622.0,39131.0,39491.0,1.8,94.9,0.6,0.2,0.6,0.1,5.9
3128.0,33.0,73742.0,36288.0,37454.0,3.7,64.0,28.5,0.2,1.5,0.0,9.3
655.0,17.0,10478.0,5616.0,4862.0,0.3,21.6,75.6,1.0,0.7,0.0,12.1
4306.0,108.0,252268.0,121002.0,131266.0,6.4,83.7,6.1,0.4,1.2,0.1,4.7
1022.0,19.0,33619.0,16506.0,17113.0,8.8,88.4,0.8,0.1,0.8,0.0,5.7
901.0,12.0,22645.0,10752.0,11893.0,3.1,47.0,49.1,0.0,0.3,0.0,5.8
2798.0,52.0,88898.0,43908.0,44990.0,5.9,82.3,5.9,0.5,3.6,0.1,9.3
86.0,1.0,2253.0,1198.0,1055.0,1.6,93.4,0.4,2.8,0.0,0.0,2.6
7486.0,79.0,92372.0,46218.0,46154.0,2.2,89.9,1.7,3.7,0.7,0.0,1.8
482.0,6.0,17596.0,8781.0,8815.0,20.1,65.7,12.3,0.2,0.3,0.0,6.7
8721.0,516.0,449192.0,220995.0,228197.0,7.6,68.3,15.7,0.0,4.8,0.0,6.9
1096.0,15.0,45017.0,22234.0,22783.0,21.9,74.1,1.5,0.6,0.7,0.0,4.3
328.0,6.0,15239.0,7798.0,7441.0,1.7,90.6,0.5,4.1,0.3,0.0,5.1
152.0,1.0,6546.0,3231.0,3315.0,2.7,93.6,0.6,1.8,0.4,0.0,3.5
1024.0,41.0,20126.0,9416.0,10710.0,0.3,52.2,44.7,0.1,1.1,0.0,7.6
437.0,3.0,14822.0,7402.0,7420.0,1.3,96.8,0.2,0.3,0.4,0.1,3.2
990.0,3.0,66260.0,33449.0,32811.0,4.6,89.5,2.1,0.8,1.1,0.0,4.5
439.0,16.0,12735.0,6405.0,6330.0,3.1,95.1,0.4,0.2,0.1,0.0,5.4
1313.0,8.0,42826.0,20735.0,22091.0,2.0,89.0,5.4,0.5,0.7,0.0,9.2
305.0,2.0,8105.0,4085.0,4020.0,3.0,95.0,0.5,0.2,0.4,0.0,4.4
9565.0,134.0,375702.0,184149.0,191553.0,4.5,82.2,7.8,0.1,2.9,0.1,5.4
1892.0,28.0,185984.0,91847.0,94137.0,1.4,95.0,0.9,0.1,1.1,0.0,4.5
3172.0,53.0,225207.0,111587.0,113620.0,15.7,72.9,1.5,0.7,4.4,0.2,9.1
104.0,0.0,2613.0,1350.0,1263.0,2.5,94.6,2.5,0.0,0.0,0.0,6.7
420.0,3.0,10194.0,5078.0,5116.0,3.5,91.8,0.6,1.8,0.0,0.0,2.8
749.0,44.0,23556.0,12464.0,11092.0,3.1,66.6,28.2,0.1,0.6,0.0,7.6
5063.0,93.0,196716.0,95708.0,101008.0,10.0,68.0,16.7,0.3,3.0,0.1,6.8
1548.0,29.0,96100.0,47121.0,48979.0,1.4,90.1,4.9,0.1,1.3,0.0,5.5
0.0,0.0,120288.0,60247.0,60041.0,10.5,83.8,0.7,0.4,2.1,0.4,3.6
1187.0,26.0,29437.0,15383.0,14054.0,12.1,57.4,2.2,22.4,0.4,0.1,7.6
10350.0,396.0,251069.0,119235.0,131834.0,2.8,45.6,48.3,0.4,1.2,0.0,7.0
354.0,21.0,45057.0,22292.0,22765.0,11.5,82.0,0.6,0.9,1.2,0.5,7.1
8530.0,230.0,198753.0,96906.0,101847.0,3.2,68.2,24.6,0.3,1.4,0.0,6.6
306.0,0.0,12747.0,5973.0,6774.0,1.3,91.1,6.8,0.0,0.0,0.0,6.9
194.0,1.0,9046.0,4572.0,4474.0,2.1,94.8,0.5,0.4,0.4,0.0,3.8
2685.0,19.0,81805.0,40361.0,41444.0,5.1,87.9,4.9,0.4,0.6,0.0,7.9
1726.0,37.0,40544.0,20563.0,19981.0,50.7,41.1,6.1,0.2,1.0,0.1,3.4
376.0,3.0,10000.0,5313.0,4687.0,3.1,79.1,16.8,0.6,0.2,0.0,9.4
4892.0,65.0,115527.0,55593.0,59934.0,3.6,72.7,20.4,0.2,1.0,0.0,10.1
59.0,0.0,5194.0,2693.0,2501.0,3.9,72.6,21.9,0.1,0.2,0.2,5.7
731.0,14.0,14458.0,7872.0,6586.0,5.8,76.9,12.8,0.9,0.8,0.0,8.6
277.0,10.0,6503.0,3915.0,2588.0,4.8,32.5,60.5,0.0,0.5,0.0,14.9
348.0,4.0,9814.0,5080.0,4734.0,1.8,94.8,1.8,0.3,0.3,0.0,2.3
84.0,0.0,4897.0,2453.0,2444.0,1.1,96.7,0.3,0.1,0.9,0.0,3.7
3275.0,70.0,134327.0,65652.0,68675.0,5.0,78.3,10.6,0.6,2.1,0.0,7.4
641.0,13.0,14617.0,6994.0,7623.0,5.7,65.0,27.2,0.0,0.2,0.3,8.4
515.0,18.0,14808.0,7071.0,7737.0,3.6,53.6,41.6,0.5,0.0,0.0,6.5
935.0,9.0,21821.0,10976.0,10845.0,48.1,43.2,2.6,0.1,4.9,0.1,6.3
36.0,0.0,7450.0,3689.0,3761.0,1.3,97.3,0.0,0.1,0.0,0.0,14.5
137.0,6.0,13660.0,6650.0,7010.0,9.1,86.8,1.5,0.1,0.2,0.0,3.5
1481.0,7.0,44793.0,22801.0,21992.0,2.0,90.2,4.3,0.5,0.8,0.0,4.3
1075.0,10.0,38616.0,18594.0,20022.0,2.6,89.7,3.7,0.3,1.8,0.1,5.7
2857.0,14.0,49737.0,24812.0,24925.0,4.1,91.4,0.8,0.6,2.2,0.0,2.0
1212.0,29.0,90824.0,45184.0,45640.0,3.6,78.8,11.7,0.2,1.6,0.0,7.3
41.0,0.0,886.0,443.0,443.0,9.3,90.4,0.0,0.0,0.0,0.0,4.4
1225.0,9.0,135871.0,66777.0,69094.0,1.5,93.0,3.2,0.0,0.5,0.0,7.5
1459.0,18.0,52252.0,26821.0,25431.0,6.4,70.1,18.5,0.6,1.4,0.1,8.2
1684.0,36.0,44855.0,22316.0,22539.0,2.7,94.5,0.7,0.6,0.6,0.0,8.0
142.0,3.0,10336.0,5103.0,5233.0,2.7,80.4,14.3,0.1,1.9,0.0,8.9
11988.0,636.0,510996.0,246942.0,264054.0,16.1,57.5,18.1,0.1,5.7,0.0,7.9
10.0,0.0,4754.0,2419.0,2335.0,0.8,96.6,1.1,0.2,0.4,0.0,4.1
24280.0,1083.0,420201.0,203657.0,216544.0,89.3,9.3,0.4,0.1,0.6,0.0,8.0
240.0,2.0,6806.0,3289.0,3517.0,5.5,91.3,2.8,0.0,0.3,0.0,3.0
407.0,13.0,12670.0,6215.0,6455.0,23.9,56.6,16.9,0.4,0.3,0.0,6.1
1420.0,16.0,91804.0,45005.0,46799.0,1.9,92.4,3.2,0.0,0.9,0.0,5.4
82.0,1.0,1443.0,720.0,723.0,0.1,97.2,0.0,1.0,0.0,0.0,1.0
1133.0,13.0,39824.0,19411.0,20413.0,1.2,96.6,0.5,0.3,0.4,0.0,8.0
784.0,9.0,55158.0,26745.0,28413.0,2.1,80.3,14.0,0.2,0.9,0.0,3.4
1190.0,3.0,48116.0,25001.0,23115.0,8.4,87.7,0.3,0.8,0.5,0.0,4.6
4208.0,23.0,132922.0,66068.0,66854.0,8.3,77.3,2.4,3.5,3.2,0.0,4.3
550.0,25.0,10894.0,5353.0,5541.0,11.5,61.2,23.5,0.7,0.8,0.0,6.3
442.0,2.0,13839.0,6738.0,7101.0,2.0,94.5,1.5,0.5,0.1,0.0,6.6
10417.0,111.0,207027.0,102480.0,104547.0,24.9,70.9,0.4,0.7,0.8,0.2,7.3
2871.0,55.0,78013.0,37860.0,40153.0,2.3,86.4,7.9,0.1,1.4,0.0,5.3
1151.0,100.0,94549.0,46158.0,48391.0,7.4,85.6,4.5,0.0,1.0,0.0,8.4
275.0,1.0,10466.0,5271.0,5195.0,2.4,94.6,0.2,0.8,0.3,0.0,4.0
616.0,31.0,63987.0,31716.0,32271.0,4.3,92.4,1.7,0.0,0.5,0.0,7.6
0.0,0.0,20512.0,10088.0,10424.0,13.2,83.3,0.7,0.8,0.4,0.2,5.4
336.0,2.0,15689.0,8456.0,7233.0,17.9,77.7,1.2,1.5,0.7,0.1,3.4
306.0,4.0,6862.0,3483.0,3379.0,5.4,93.5,0.0,0.1,0.0,0.0,2.7
111.0,1.0,4890.0,2378.0,2512.0,2.3,94.4,1.6,0.6,0.2,0.0,7.0
580.0,2.0,35408.0,18500.0,16908.0,1.7,88.3,1.6,5.3,0.5,0.0,3.9
765.0,8.0,32785.0,15971.0,16814.0,6.9,76.3,13.2,0.1,0.6,0.0,6.5
450.0,6.0,29889.0,14807.0,15082.0,4.3,63.6,28.1,0.4,0.9,0.0,6.3
1049.0,19.0,27782.0,13634.0,14148.0,14.8,80.6,0.5,0.6,1.0,0.6,5.1
3428.0,77.0,114898.0,56032.0,58866.0,6.7,71.1,18.7,0.3,0.8,0.1,9.4
1264.0,13.0,20428.0,10052.0,10376.0,2.4,95.3,1.5,0.1,0.2,0.0,2.5
506.0,14.0,14704.0,7288.0,7416.0,3.6,93.4,1.2,0.1,0.7,0.0,5.8
386.0,13.0,19994.0,9980.0,10014.0,3.9,94.2,0.5,0.2,0.1,0.0,5.2
233.0,5.0,10695.0,5467.0,5228.0,6.6,89.1,2.5,0.1,0.3,0.0,10.3
2301.0,130.0,167319.0,82784.0,84535.0,3.2,89.8,3.3,0.2,1.7,0.0,4.0
216.0,4.0,8909.0,4321.0,4588.0,1.5,94.9,0.9,0.0,0.3,0.0,8.2
531.0,12.0,10221.0,5157.0,5064.0,0.5,64.3,33.5,0.1,0.7,0.0,7.0
161.0,2.0,47524.0,23734.0,23790.0,1.4,96.1,0.5,0.1,0.6,0.0,4.7
265.0,7.0,27825.0,13824.0,14001.0,1.3,96.4,0.9,0.1,0.4,0.1,4.7
1192.0,27.0,28137.0,13758.0,14379.0,2.4,84.9,9.8,0.3,0.3,0.1,6.9
635.0,29.0,29767.0,14993.0,14774.0,3.1,95.0,0.2,0.1,0.1,0.0,3.8
795.0,9.0,54219.0,27794.0,26425.0,23.4,68.1,1.6,2.0,2.4,0.1,7.7
55.0,1.0,6033.0,2888.0,3145.0,9.7,86.4,0.6,0.4,0.5,0.2,1.9
396.0,4.0,27385.0,13462.0,13923.0,0.9,96.8,0.8,0.4,0.1,0.0,10.0
191.0,3.0,6255.0,2981.0,3274.0,2.3,94.6,0.0,0.8,0.0,0.0,6.9
77.0,2.0,1320.0,660.0,660.0,0.3,97.7,0.0,0.4,0.0,0.0,2.9
924.0,10.0,48407.0,23449.0,24958.0,6.8,70.8,6.4,7.1,1.1,0.0,6.4
1747.0,36.0,56500.0,27736.0,28764.0,1.7,95.1,1.4,0.3,0.4,0.0,6.3
1204.0,5.0,68699.0,33760.0,34939.0,4.2,86.4,5.7,0.2,1.1,0.0,8.0
1967.0,8.0,98799.0,49086.0,49713.0,4.1,89.6,1.5,0.2,2.5,0.0,2.4
2199.0,15.0,81816.0,41259.0,40557.0,4.2,85.8,1.3,4.2,0.8,0.1,4.6
326.0,16.0,15805.0,7785.0,8020.0,2.8,95.0,0.6,0.3,0.3,0.0,7.5
498.0,4.0,13327.0,6586.0,6741.0,2.4,95.8,0.3,0.1,0.5,0.2,2.5
476.0,11.0,12880.0,6529.0,6351.0,18.8,76.2,3.9,0.0,0.3,0.0,6.9
2403.0,26.0,38248.0,19091.0,19157.0,14.6,81.0,1.4,0.3,1.5,0.0,6.4
1103.0,24.0,51397.0,25861.0,25536.0,3.7,86.4,4.8,1.1,0.8,0.0,7.8
471.0,5.0,28810.0,14698.0,14112.0,2.0,83.3,0.4,10.9,0.6,0.0,5.7
2203.0,32.0,101888.0,50019.0,51869.0,4.2,88.5,3.7,0.4,0.8,0.0,4.9
9930.0,87.0,170620.0,86284.0,84336.0,2.5,87.1,4.3,1.0,2.9,0.0,2.7
605.0,4.0,25513.0,12813.0,12700.0,3.1,94.0,0.3,0.2,0.3,0.3,2.8
562.0,25.0,30118.0,14599.0,15519.0,4.3,76.4,17.0,0.0,0.4,0.0,7.3
1469.0,9.0,23472.0,11966.0,11506.0,27.0,70.4,0.1,0.9,0.6,0.1,4.3
320.0,7.0,7891.0,3958.0,3933.0,63.9,32.9,0.7,0.1,1.2,0.0,4.2
643.0,5.0,22833.0,11490.0,11343.0,3.8,61.1,33.0,0.1,0.6,0.2,8.4
464.0,15.0,10044.0,5359.0,4685.0,1.5,66.0,31.9,0.1,0.2,0.0,5.6
4701.0,62.0,156182.0,76437.0,79745.0,9.3,76.1,7.9,0.2,4.1,0.0,7.4
1493.0,23.0,65870.0,31953.0,33917.0,2.9,91.4,2.3,0.2,1.3,0.0,5.4
10.0,1.0,3547.0,1861.0,1686.0,15.8,83.3,0.3,0.1,0.3,0.0,0.0
549.0,18.0,78175.0,38739.0,39436.0,2.0,90.8,1.6,2.9,0.9,0.0,7.0
111.0,1.0,3817.0,1944.0,1873.0,1.0,95.7,0.3,1.1,0.0,0.0,1.3
453.0,2.0,78319.0,40132.0,38187.0,2.8,90.5,3.9,0.2,0.5,0.0,5.9
1381.0,36.0,102416.0,50878.0,51538.0,4.1,85.8,6.4,0.3,1.4,0.0,5.8
551.0,8.0,18368.0,9148.0,9220.0,1.9,95.8,0.7,0.2,0.3,0.0,3.0
254.0,4.0,13862.0,6883.0,6979.0,2.0,95.0,0.0,0.0,0.2,0.2,11.2
168.0,0.0,8561.0,4349.0,4212.0,1.7,97.0,0.0,0.8,0.0,0.0,1.6
4292.0,19.0,160646.0,84313.0,76333.0,2.8,85.8,3.6,0.1,6.0,0.0,4.6
1603.0,27.0,43134.0,21011.0,22123.0,4.6,91.2,1.7,0.3,1.1,0.0,4.1
433.0,20.0,18818.0,10056.0,8762.0,10.1,85.3,1.6,0.4,0.8,0.0,2.5
1392.0,47.0,33895.0,16320.0,17575.0,2.2,56.2,39.3,0.3,1.0,0.0,6.4
1585.0,10.0,39283.0,19679.0,19604.0,21.4,68.0,8.0,0.1,1.3,0.0,6.5
6824.0,28.0,207946.0,103843.0,104103.0,5.7,68.3,13.0,0.1,10.3,0.1,5.2
475.0,3.0,39005.0,19453.0,19552.0,1.5,93.5,1.6,0.1,0.5,0.1,7.3
75.0,0.0,7586.0,3768.0,3818.0,0.9,95.3,2.2,0.1,0.1,0.0,3.7
104.0,5.0,7022.0,3437.0,3585.0,1.8,41.5,45.9,6.5,0.9,0.0,6.2
3247.0,102.0,156021.0,75368.0,80653.0,5.4,43.1,42.8,0.6,3.1,0.1,4.5
438.0,1.0,9319.0,4637.0,4682.0,3.1,63.3,0.1,29.9,0.2,0.1,5.2
17480.0,279.0,387847.0,187854.0,199993.0,5.0,63.9,27.6,0.1,1.3,0.0,5.3
220.0,4.0,26160.0,12868.0,13292.0,1.8,94.0,0.4,1.2,0.4,0.1,6.2
3741.0,161.0,173236.0,84432.0,88804.0,6.9,84.4,5.5,0.3,1.2,0.0,8.9
225.0,1.0,12176.0,5991.0,6185.0,2.1,67.5,29.6,0.1,0.1,0.0,6.8
649.0,10.0,12963.0,7393.0,5570.0,8.4,62.0,25.3,1.5,0.8,0.0,10.4
107.0,3.0,2665.0,1345.0,1320.0,4.4,91.6,1.5,0.0,0.0,0.0,4.8
164.0,0.0,3803.0,1892.0,1911.0,10.5,88.9,0.1,0.0,0.0,0.0,2.3
9547.0,191.0,285506.0,137781.0,147725.0,6.3,49.1,39.4,0.2,2.5,0.1,8.7
1978.0,61.0,68364.0,33000.0,35364.0,12.6,71.4,11.7,0.2,1.4,0.1,5.6
1804.0,1.0,11096.0,7455.0,3641.0,15.3,59.1,17.9,0.8,2.5,0.2,15.2
976.0,29.0,24880.0,12730.0,12150.0,4.7,83.1,10.2,0.1,0.4,0.0,9.5
25.0,0.0,3425.0,1778.0,1647.0,3.4,86.7,0.4,5.3,0.0,0.0,6.2
1017.0,14.0,130846.0,64652.0,66194.0,7.2,87.8,2.4,0.3,0.6,0.0,7.7
2169.0,19.0,65454.0,32536.0,32918.0,55.6,40.4,1.5,0.8,0.6,0.0,6.3
1127.0,12.0,39713.0,19642.0,20071.0,2.7,93.4,1.3,0.2,0.5,0.3,5.5
187.0,2.0,25475.0,12680.0,12795.0,1.3,92.2,0.8,2.0,0.4,0.0,10.7
2025.0,17.0,75138.0,37352.0,37786.0,27.5,68.3,0.4,0.9,0.9,0.1,5.8
1852.0,3.0,86883.0,43018.0,43865.0,3.0,86.5,5.8,0.4,1.5,0.0,5.3
425.0,7.0,48763.0,24382.0,24381.0,2.1,94.9,0.9,0.3,0.4,0.0,6.7
787.0,15.0,25855.0,12862.0,12993.0,1.6,91.8,5.0,0.5,0.1,0.0,5.3
7364.0,102.0,235896.0,116132.0,119764.0,10.0,79.9,6.2,0.1,1.9,0.0,4.9
446.0,2.0,11577.0,5804.0,5773.0,3.4,94.0,1.0,0.4,0.4,0.0,3.3
720.0,7.0,20501.0,10087.0,10414.0,2.4,88.6,0.4,3.0,0.2,0.5,5.4
782.0,15.0,27463.0,13483.0,13980.0,3.0,91.5,1.4,1.2,0.7,0.0,7.7
1439.0,8.0,48404.0,23854.0,24550.0,6.9,48.3,1.3,33.2,0.6,0.3,7.9
1558.0,52.0,56549.0,27527.0,29022.0,4.1,73.1,19.9,0.1,0.6,0.1,7.8
1657.0,38.0,51594.0,26307.0,25287.0,22.5,61.3,13.6,0.5,0.6,0.0,6.1
81.0,4.0,5792.0,2871.0,2921.0,3.1,88.5,0.0,4.0,0.2,0.2,2.6
8198.0,381.0,514652.0,253509.0,261143.0,7.2,80.2,5.7,0.1,4.9,0.0,4.8
1265.0,28.0,32424.0,15850.0,16574.0,1.9,58.9,36.4,0.3,0.4,0.0,9.8
754.0,16.0,17097.0,8199.0,8898.0,2.4,86.0,9.7,0.0,0.5,0.0,10.3
1513.0,46.0,46127.0,22685.0,23442.0,4.2,60.8,32.0,0.4,0.5,0.1,9.0
7302.0,120.0,335594.0,161644.0,173950.0,8.2,62.8,22.4,0.2,3.4,0.0,5.6
15.0,0.0,2127.0,1086.0,1041.0,14.9,80.0,0.0,0.0,3.1,0.1,8.1
120.0,5.0,2677.0,1324.0,1353.0,6.5,90.3,0.0,0.0,0.9,0.0,1.7
130.0,0.0,10012.0,4899.0,5113.0,6.7,89.9,0.4,0.3,0.8,0.0,2.5
393.0,1.0,12140.0,6053.0,6087.0,2.2,96.3,0.4,0.3,0.4,0.0,2.5
880.0,29.0,17305.0,8393.0,8912.0,4.4,50.5,43.3,0.1,0.1,0.0,7.6
1056.0,23.0,11008.0,5401.0,5607.0,5.2,39.1,54.1,0.4,0.5,0.0,10.1
125.0,0.0,7064.0,3933.0,3131.0,21.7,64.1,7.2,1.0,1.4,3.4,5.2
1946.0,33.0,43805.0,21554.0,22251.0,7.7,80.4,9.5,0.4,0.4,0.0,6.7
187.0,0.0,38023.0,20948.0,17075.0,1.8,70.1,6.4,13.9,1.0,0.1,9.0
497.0,3.0,12040.0,5994.0,6046.0,6.3,88.8,0.6,1.4,0.7,1.0,2.0
1958.0,24.0,63445.0,33015.0,30430.0,1.7,93.9,1.3,0.2,1.3,0.0,3.7
1249.0,2.0,54297.0,28102.0,26195.0,2.0,93.8,1.3,0.4,1.0,0.0,4.2
1009.0,39.0,160985.0,78928.0,82057.0,2.2,89.2,2.5,0.2,3.8,0.0,4.1
395.0,12.0,13188.0,6277.0,6911.0,0.5,56.3,42.1,0.0,0.1,0.0,9.8
217.0,6.0,8360.0,4100.0,4260.0,0.5,67.6,30.9,0.5,0.1,0.1,10.4
488.0,2.0,14979.0,7248.0,7731.0,4.0,61.3,11.4,15.1,0.1,0.2,8.6
119.0,0.0,5812.0,2884.0,2928.0,2.3,76.5,0.1,19.1,0.4,0.0,3.5
538.0,12.0,14370.0,6878.0,7492.0,3.6,59.7,33.8,0.8,0.0,0.0,11.9
912.0,31.0,33562.0,17040.0,16522.0,1.6,95.2,1.6,0.3,0.6,0.1,4.6
2025.0,29.0,72438.0,38426.0,34012.0,7.5,66.3,20.4,0.5,1.3,0.3,8.0
2463.0,16.0,83028.0,40265.0,42763.0,2.8,93.7,0.6,0.3,0.5,0.1,5.3
245.0,4.0,24022.0,12177.0,11845.0,13.4,73.9,2.4,4.0,2.4,0.2,7.8
658.0,23.0,27049.0,13678.0,13371.0,38.0,20.0,1.0,39.2,0.4,0.0,16.0
40.0,0.0,2221.0,1118.0,1103.0,20.8,77.7,0.3,0.6,0.2,0.0,2.3
3308.0,135.0,141373.0,68487.0,72886.0,5.3,88.6,2.8,0.3,1.6,0.0,9.9
3383.0,67.0,399962.0,196834.0,203128.0,8.4,82.7,0.9,0.6,4.1,0.2,5.6
545.0,16.0,9106.0,4269.0,4837.0,0.4,12.1,86.9,0.2,0.4,0.0,17.7
556.0,8.0,31566.0,15284.0,16282.0,1.2,95.6,1.0,0.1,0.6,0.1,8.5
607.0,26.0,16296.0,9360.0,6936.0,1.4,45.6,51.2,0.2,0.0,0.0,9.4
271.0,1.0,73439.0,36389.0,37050.0,6.0,83.3,1.1,4.4,1.5,0.1,8.8
319.0,14.0,30597.0,15148.0,15449.0,1.9,95.1,0.5,0.5,0.3,0.0,11.5
1195.0,68.0,34156.0,16822.0,17334.0,3.0,47.4,48.3,0.1,0.3,0.0,12.0
245.0,4.0,38747.0,18932.0,19815.0,0.8,96.3,1.0,0.2,0.5,0.0,6.6
530.0,5.0,22495.0,10697.0,11798.0,4.6,69.1,23.8,0.3,0.7,0.0,4.5
40.0,0.0,1055.0,566.0,489.0,42.0,51.4,0.2,5.7,0.0,0.0,5.0
334.0,18.0,15924.0,7827.0,8097.0,1.5,96.7,0.3,0.1,0.4,0.0,6.5
3310.0,67.0,114893.0,55952.0,58941.0,5.3,83.9,6.7,0.1,0.7,0.0,5.7
68.0,4.0,2089.0,1073.0,1016.0,10.7,83.1,1.0,1.4,0.9,0.0,1.5
565.0,12.0,35757.0,17426.0,18331.0,2.7,90.5,5.0,0.1,0.5,0.0,6.7
130.0,1.0,6807.0,3467.0,3340.0,0.5,97.2,0.3,0.2,0.1,0.0,4.6
82966.0,1517.0,2112436.0,1056002.0,1056434.0,30.7,44.1,10.8,0.4,9.5,0.7,8.3
2924.0,57.0,135520.0,65575.0,69945.0,3.2,84.4,8.1,0.1,0.6,0.1,7.7
145.0,1.0,3642.0,1877.0,1765.0,1.8,94.8,0.0,1.7,0.9,0.0,4.0
4566.0,79.0,457474.0,226178.0,231296.0,9.0,79.4,1.8,0.5,4.4,0.7,6.2
1021.0,17.0,34513.0,17507.0,17006.0,4.4,93.5,0.4,0.2,0.4,0.0,3.3
1406.0,17.0,24625.0,11649.0,12976.0,0.2,53.0,45.7,0.1,0.5,0.1,15.2
5865.0,50.0,123554.0,58788.0,64766.0,10.6,55.6,27.3,0.1,4.2,0.0,7.6
368.0,3.0,9267.0,4600.0,4667.0,12.7,84.6,0.1,0.0,1.0,0.0,4.4
791.0,53.0,16089.0,7575.0,8514.0,0.9,63.4,35.1,0.1,0.0,0.0,9.1
125.0,1.0,14331.0,7195.0,7136.0,4.8,86.9,4.9,0.4,1.0,0.0,3.3
257.0,0.0,38021.0,18909.0,19112.0,8.3,86.0,0.7,0.3,0.9,0.3,6.5
776.0,12.0,13407.0,6471.0,6936.0,3.1,80.2,14.7,0.9,0.0,0.0,6.4
517.0,13.0,15190.0,7421.0,7769.0,1.9,95.8,0.7,0.5,0.0,0.0,5.3
6200.0,127.0,203291.0,100119.0,103172.0,9.3,74.2,9.6,0.1,3.0,0.1,8.1
124.0,3.0,3024.0,1495.0,1529.0,4.7,30.3,64.3,0.0,0.0,0.0,20.3
595.0,4.0,16387.0,8091.0,8296.0,3.3,94.0,0.2,0.0,0.5,0.0,3.4
350.0,14.0,13393.0,6602.0,6791.0,1.4,96.4,0.7,0.1,0.7,0.0,5.0
554.0,10.0,26375.0,12903.0,13472.0,1.3,96.4,0.4,0.1,0.3,0.0,4.9
114.0,3.0,8203.0,4051.0,4152.0,2.4,94.5,0.7,0.6,0.6,0.0,3.3
637.0,6.0,20866.0,11054.0,9812.0,2.5,92.6,3.3,0.3,0.0,0.1,9.1
2690.0,45.0,62040.0,30613.0,31427.0,4.3,88.5,2.5,1.3,1.1,0.0,2.8
2761.0,48.0,236068.0,115761.0,120307.0,6.6,82.1,5.6,0.3,2.2,0.2,4.4
723.0,22.0,19990.0,9273.0,10717.0,0.6,39.2,59.0,0.3,0.7,0.0,11.3
241.0,3.0,10753.0,5117.0,5636.0,3.3,95.0,1.6,0.1,0.0,0.0,7.1
195.0,1.0,6264.0,3210.0,3054.0,8.9,89.2,0.4,0.2,0.3,0.0,3.0
877.0,8.0,13907.0,6955.0,6952.0,2.7,88.2,1.5,2.9,2.5,0.0,6.4
426.0,16.0,7684.0,3777.0,3907.0,1.6,94.8,2.1,0.7,0.5,0.0,5.3
133.0,3.0,10369.0,5184.0,5185.0,5.7,90.4,0.5,1.2,0.3,0.0,7.2
