county,state,percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,Unemployment
Ulster,NY,0.42700000000000005,0.519,77134.0,32962.0,40010.0,0.43200000000000005,0.5489999999999999,77667.0,33580.0,42606.0,2556.0,95.0,180129.0,89377.0,90752.0,9.8,79.8,5.2,0.1,2.1,0.1,61652.0,32453.0,13.2,7.1
Umatilla,OR,0.642,0.28600000000000003,26116.0,16775.0,7466.0,0.645,0.32299999999999995,32539.0,21002.0,10499.0,3481.0,45.0,76736.0,40006.0,36730.0,26.0,67.0,0.8,2.4,0.8,0.2,50071.0,22153.0,17.8,8.3
Unicoi,TN,0.7909999999999999,0.17600000000000002,7166.0,5666.0,1260.0,0.795,0.19399999999999998,8294.0,6593.0,1610.0,505.0,5.0,17830.0,8880.0,8950.0,4.4,93.7,0.5,0.1,0.5,0.0,36576.0,21374.0,20.1,10.8
Union,AR,0.621,0.345,16433.0,10201.0,5667.0,0.631,0.336,16548.0,10446.0,5559.0,1187.0,52.0,40022.0,19451.0,20571.0,3.8,61.1,32.7,0.8,0.5,0.0,41106.0,23463.0,20.1,8.3
Union,FL,0.802,0.17800000000000002,5693.0,4567.0,1014.0,0.821,0.168,6251.0,5133.0,1053.0,1147.0,45.0,15300.0,9922.0,5378.0,5.4,69.9,21.9,0.7,0.5,0.0,37460.0,13485.0,21.4,9.8
Union,GA,0.818,0.163,12039.0,9849.0,1962.0,0.8109999999999999,0.18,15592.0,12651.0,2801.0,912.0,26.0,22262.0,10855.0,11407.0,3.1,94.2,0.8,0.4,0.7,0.0,42767.0,26755.0,12.8,5.5
Union,IA,0.61,0.33299999999999996,5768.0,3521.0,1920.0,0.65,0.33399999999999996,6171.0,4010.0,2061.0,291.0,5.0,12497.0,6061.0,6436.0,2.8,94.5,1.2,0.3,0.7,0.1,47597.0,25098.0,13.8,4.3
Union,IL,0.679,0.281,8514.0,5780.0,2389.0,0.6920000000000001,0.289,8896.0,6157.0,2575.0,821.0,25.0,17267.0,8712.0,8555.0,5.0,91.4,0.7,0.0,0.2,0.0,46716.0,24646.0,16.8,5.3
Union,IN,0.7440000000000001,0.218,3286.0,2445.0,715.0,0.77,0.21100000000000002,3491.0,2687.0,736.0,133.0,0.0,7225.0,3658.0,3567.0,0.0,95.8,0.1,0.0,0.5,0.0,45531.0,22527.0,8.2,3.9
Union,KY,0.757,0.214,6211.0,4701.0,1331.0,0.755,0.233,6576.0,4965.0,1529.0,529.0,6.0,14915.0,7760.0,7155.0,1.9,82.6,13.1,0.1,0.3,0.0,42139.0,21758.0,22.9,7.3
Union,MS,0.805,0.17300000000000001,11374.0,9161.0,1969.0,0.8240000000000001,0.163,10989.0,9052.0,1792.0,1278.0,25.0,28202.0,13727.0,14475.0,4.2,78.6,14.8,0.0,0.9,0.2,40076.0,19518.0,18.2,8.3
Union,NC,0.64,0.32899999999999996,103596.0,66265.0,34051.0,0.616,0.37200000000000005,129475.0,79778.0,48199.0,6073.0,65.0,222095.0,109435.0,112660.0,10.9,73.0,11.4,0.3,2.4,0.0,70858.0,32754.0,9.4,6.1
Union,NJ,0.308,0.6629999999999999,219385.0,67582.0,145412.0,0.306,0.6809999999999999,200561.0,61281.0,136519.0,20674.0,1374.0,557320.0,271607.0,285713.0,30.7,40.7,20.1,0.1,4.9,0.0,73376.0,38163.0,10.3,7.4
Union,NM,0.715,0.187,1697.0,1214.0,318.0,0.7759999999999999,0.214,1789.0,1388.0,383.0,45.0,2.0,4216.0,2285.0,1931.0,41.3,52.0,1.3,2.2,0.0,0.0,38240.0,23180.0,14.2,2.5
Union,OH,0.6629999999999999,0.284,26533.0,17601.0,7530.0,0.647,0.335,32838.0,21233.0,10985.0,902.0,3.0,54688.0,26167.0,28521.0,1.6,90.4,2.4,0.3,3.2,0.1,78848.0,33066.0,7.4,2.8
Union,OR,0.672,0.258,12465.0,8378.0,3221.0,0.6890000000000001,0.284,14862.0,10247.0,4227.0,494.0,2.0,25810.0,12738.0,13072.0,4.6,89.3,0.8,0.8,1.0,1.2,46228.0,26586.0,17.4,6.5
Union,PA,0.609,0.353,17400.0,10605.0,6138.0,0.615,0.36700000000000005,20078.0,12342.0,7377.0,745.0,11.0,45056.0,24776.0,20280.0,5.7,84.4,6.2,0.5,1.7,0.0,53768.0,25089.0,10.2,3.4
Union,SC,0.584,0.391,12087.0,7058.0,4727.0,0.617,0.37200000000000005,13257.0,8183.0,4935.0,796.0,18.0,27772.0,13346.0,14426.0,1.4,65.1,30.9,0.1,0.0,0.0,37493.0,21183.0,19.3,7.4
Union,SD,0.67,0.282,7895.0,5288.0,2227.0,0.6709999999999999,0.308,8855.0,5944.0,2725.0,807.0,12.0,14929.0,7525.0,7404.0,3.0,92.8,0.7,0.6,1.0,0.0,65434.0,37093.0,7.3,2.1
Union,TN,0.81,0.163,6204.0,5024.0,1010.0,0.8370000000000001,0.154,8096.0,6777.0,1248.0,565.0,4.0,19176.0,9516.0,9660.0,1.5,96.6,0.4,0.0,0.1,0.2,40132.0,20478.0,21.6,7.2
Union,LA,0.732,0.247,10894.0,7972.0,2691.0,0.7509999999999999,0.237,11201.0,8407.0,2654.0,1133.0,52.0,22537.0,11212.0,11325.0,4.7,68.6,25.3,0.1,0.1,0.1,38916.0,20742.0,22.0,6.6
Upshur,TX,0.8290000000000001,0.149,15918.0,13198.0,2378.0,0.8370000000000001,0.152,18850.0,15775.0,2869.0,516.0,15.0,40506.0,20035.0,20471.0,8.1,80.7,8.9,0.7,0.2,0.0,48796.0,24088.0,13.8,8.3
Upshur,WV,0.759,0.192,9180.0,6971.0,1763.0,0.76,0.221,10221.0,7771.0,2256.0,277.0,4.0,24604.0,12252.0,12352.0,1.2,96.3,1.3,0.2,0.2,0.1,39434.0,21279.0,21.2,8.1
Upson,GA,0.667,0.318,10924.0,7288.0,3471.0,0.667,0.326,12905.0,8608.0,4201.0,843.0,70.0,26241.0,12568.0,13673.0,2.3,67.6,28.5,0.3,0.5,0.1,35375.0,19624.0,22.7,11.2
Upton,TX,0.742,0.21899999999999997,1296.0,961.0,284.0,0.862,0.124,1365.0,1176.0,169.0,28.0,4.0,3575.0,1747.0,1828.0,49.7,43.0,6.7,0.1,0.3,0.0,52750.0,25290.0,18.0,1.1
Utah,UT,0.515,0.139,164777.0,84863.0,22934.0,0.6779999999999999,0.268,269877.0,183008.0,72324.0,30400.0,83.0,576496.0,290874.0,285622.0,11.4,83.0,0.5,0.4,1.5,0.8,67042.0,23207.0,11.8,4.3
Uvalde,TX,0.54,0.43200000000000005,8936.0,4828.0,3863.0,0.597,0.39399999999999996,10323.0,6160.0,4066.0,845.0,37.0,27015.0,13188.0,13827.0,70.9,27.1,0.1,0.4,1.0,0.0,40781.0,19146.0,17.9,5.9
Val Verde,TX,0.435,0.514,13476.0,5856.0,6920.0,0.544,0.444,14417.0,7839.0,6401.0,2637.0,128.0,48976.0,24836.0,24140.0,81.4,15.9,1.1,0.1,0.5,0.1,44609.0,20160.0,20.9,6.6
Valencia,NM,0.479,0.39299999999999996,27509.0,13175.0,10810.0,0.5379999999999999,0.442,32274.0,17362.0,14262.0,1075.0,5.0,75845.0,38013.0,37832.0,60.0,33.6,0.8,3.6,0.5,0.0,43428.0,20572.0,22.0,9.1
Valley,ID,0.5429999999999999,0.358,5349.0,2906.0,1913.0,0.5589999999999999,0.42100000000000004,7063.0,3947.0,2976.0,129.0,1.0,10104.0,5148.0,4956.0,4.4,94.7,0.1,0.2,0.1,0.0,54015.0,28515.0,10.4,4.3
Valley,MT,0.696,0.22899999999999998,3874.0,2697.0,886.0,0.7340000000000001,0.24100000000000002,4272.0,3135.0,1030.0,383.0,5.0,7561.0,3763.0,3798.0,2.4,84.9,0.1,8.9,0.4,0.2,55267.0,29096.0,7.4,4.4
Valley,NE,0.815,0.155,2172.0,1770.0,337.0,0.8109999999999999,0.17600000000000002,2333.0,1892.0,410.0,95.0,1.0,4252.0,2111.0,2141.0,2.8,95.7,0.4,0.2,0.0,0.0,50270.0,27271.0,11.5,1.5
Van Buren,AR,0.7559999999999999,0.217,7116.0,5382.0,1547.0,0.774,0.203,7704.0,5962.0,1566.0,215.0,3.0,16751.0,8356.0,8395.0,2.9,93.7,0.4,0.6,0.1,0.0,34428.0,20568.0,19.6,8.3
Van Buren,IA,0.716,0.239,3526.0,2524.0,843.0,0.755,0.231,3788.0,2859.0,875.0,202.0,2.0,7308.0,3728.0,3580.0,1.4,96.9,0.3,0.1,0.1,0.0,47197.0,24952.0,14.0,4.8
Van Buren,MI,0.539,0.39899999999999997,33213.0,17890.0,13258.0,0.5529999999999999,0.43,39060.0,21591.0,16800.0,1222.0,20.0,75190.0,37397.0,37793.0,11.2,81.5,3.1,0.4,0.6,0.1,49119.0,25433.0,15.8,6.6
Van Buren,TN,0.753,0.223,2417.0,1820.0,539.0,0.802,0.18600000000000003,2917.0,2338.0,544.0,217.0,2.0,5675.0,2870.0,2805.0,0.9,96.3,0.3,0.0,0.0,0.0,43631.0,20672.0,19.5,11.6
Van Wert,OH,0.76,0.196,13584.0,10328.0,2667.0,0.777,0.205,14767.0,11470.0,3026.0,351.0,5.0,28262.0,13867.0,14395.0,3.0,94.4,1.2,0.0,0.3,0.0,50974.0,26130.0,12.7,5.3
Van Zandt,TX,0.85,0.129,21689.0,18436.0,2792.0,0.8590000000000001,0.133,25753.0,22126.0,3419.0,719.0,29.0,53607.0,26307.0,27300.0,10.3,84.3,2.6,0.5,0.5,0.1,50061.0,25394.0,14.2,5.9
Vance,NC,0.37,0.616,19762.0,7304.0,12168.0,0.4,0.593,20948.0,8385.0,12412.0,1237.0,47.0,44420.0,20915.0,23505.0,7.3,40.6,49.8,0.3,0.5,0.0,35246.0,21188.0,23.0,11.0
Vanderburgh,IN,0.562,0.39299999999999996,71957.0,40422.0,28296.0,0.539,0.444,77563.0,41838.0,34404.0,6695.0,76.0,181831.0,87869.0,93962.0,2.5,84.1,9.1,0.2,1.2,0.1,44815.0,26917.0,18.0,5.2
Venango,PA,0.69,0.267,22096.0,15254.0,5889.0,0.698,0.285,26198.0,18286.0,7475.0,297.0,1.0,52880.0,26094.0,26786.0,1.1,96.1,0.9,0.0,0.4,0.0,46487.0,25190.0,13.6,7.6
Ventura,CA,0.391,0.552,259438.0,101351.0,143095.0,0.38299999999999995,0.595,417057.0,159791.0,248349.0,14635.0,166.0,847834.0,419536.0,428298.0,42.3,46.1,1.6,0.3,7.0,0.1,81972.0,35771.0,10.3,6.6
Vermilion,IL,0.624,0.331,29799.0,18582.0,9876.0,0.655,0.326,31617.0,20710.0,10313.0,1974.0,12.0,79207.0,39325.0,39882.0,4.8,78.8,13.9,0.3,0.9,0.0,44930.0,23416.0,19.8,8.3
Vermilion,LA,0.784,0.188,25253.0,19807.0,4745.0,0.8029999999999999,0.183,27324.0,21930.0,5009.0,2134.0,70.0,59841.0,29021.0,30820.0,3.3,78.4,14.2,0.5,2.2,0.0,49266.0,23608.0,17.9,7.3
Vermillion,IN,0.653,0.301,6913.0,4511.0,2081.0,0.693,0.287,7480.0,5184.0,2145.0,306.0,1.0,15644.0,7716.0,7928.0,1.1,96.8,0.4,0.3,0.2,0.0,45440.0,23891.0,13.4,5.1
Vernon,MO,0.7609999999999999,0.19899999999999998,8576.0,6526.0,1706.0,0.779,0.20800000000000002,9164.0,7135.0,1902.0,371.0,3.0,20665.0,10060.0,10605.0,2.1,94.1,1.1,0.6,0.6,0.0,41479.0,22369.0,15.2,4.1
Vernon,WI,0.493,0.447,14193.0,6994.0,6351.0,0.516,0.469,15914.0,8218.0,7457.0,543.0,2.0,30378.0,15240.0,15138.0,1.6,96.3,0.4,0.3,0.5,0.0,49996.0,25314.0,16.6,2.9
Vernon,LA,0.81,0.16,16633.0,13471.0,2665.0,0.8170000000000001,0.168,17268.0,14107.0,2898.0,1133.0,56.0,51906.0,27614.0,24292.0,9.4,70.1,14.1,1.4,1.7,0.4,46620.0,22583.0,16.9,8.7
Victoria,TX,0.685,0.285,31032.0,21253.0,8843.0,0.6829999999999999,0.303,34205.0,23347.0,10371.0,4302.0,98.0,91518.0,44790.0,46728.0,46.0,45.4,5.8,0.1,1.1,0.0,55740.0,28181.0,14.8,5.1
Vigo,IN,0.5539999999999999,0.402,39569.0,21924.0,15922.0,0.562,0.415,43593.0,24512.0,18080.0,3073.0,48.0,107723.0,54651.0,53072.0,2.6,85.8,6.2,0.2,1.9,0.0,42030.0,22932.0,19.9,7.9
Vilas,WI,0.607,0.354,13453.0,8169.0,4769.0,0.603,0.384,15369.0,9261.0,5903.0,656.0,7.0,21465.0,10734.0,10731.0,2.2,85.0,0.1,8.9,0.6,0.1,42720.0,29058.0,15.3,7.9
Vinton,OH,0.7040000000000001,0.247,5393.0,3799.0,1332.0,0.767,0.221,5902.0,4525.0,1306.0,129.0,5.0,13142.0,6608.0,6534.0,0.5,96.8,0.5,0.1,0.1,0.0,41541.0,19876.0,21.1,10.6
Volusia,FL,0.5479999999999999,0.418,260304.0,142763.0,108793.0,0.564,0.424,307891.0,173797.0,130451.0,13008.0,322.0,518660.0,252651.0,266009.0,12.9,72.9,10.2,0.3,1.8,0.0,43838.0,25871.0,16.1,6.7
Wabash,IL,0.748,0.212,5402.0,4039.0,1146.0,0.7559999999999999,0.223,5592.0,4228.0,1248.0,264.0,6.0,11568.0,5684.0,5884.0,2.0,94.9,0.8,0.1,1.2,0.0,49716.0,25105.0,13.1,7.6
Wabash,IN,0.732,0.225,13415.0,9819.0,3018.0,0.737,0.239,14598.0,10762.0,3494.0,563.0,11.0,31848.0,15568.0,16280.0,2.5,94.5,0.9,0.7,0.2,0.0,49052.0,24700.0,13.3,5.5
Wabasha,MN,0.594,0.32899999999999996,11764.0,6989.0,3866.0,0.623,0.359,13097.0,8153.0,4696.0,446.0,1.0,21490.0,10729.0,10761.0,2.9,94.9,0.4,0.0,0.4,0.0,61973.0,32307.0,6.1,3.2
Wabaunsee,KS,0.706,0.231,3340.0,2358.0,773.0,0.7290000000000001,0.248,3861.0,2813.0,956.0,84.0,1.0,6918.0,3492.0,3426.0,3.4,93.0,0.3,0.4,0.5,0.0,58947.0,25790.0,6.1,4.3
Wadena,MN,0.7020000000000001,0.244,6894.0,4837.0,1684.0,0.721,0.264,7661.0,5520.0,2023.0,298.0,3.0,13626.0,6757.0,6869.0,1.8,94.7,1.1,0.7,0.4,0.0,45018.0,24200.0,15.0,5.8
Wagoner,OK,0.735,0.215,31246.0,22967.0,6711.0,0.74,0.24,35338.0,26165.0,8464.0,1995.0,31.0,76830.0,37961.0,38869.0,5.7,72.1,3.4,8.2,1.4,0.1,59210.0,27337.0,10.7,6.4
Wahkiakum,WA,0.569,0.353,2333.0,1328.0,824.0,0.585,0.39299999999999996,2924.0,1711.0,1150.0,11.0,0.0,4105.0,1985.0,2120.0,5.8,88.5,0.2,1.9,1.7,0.0,49508.0,26964.0,13.9,6.3
Wake,NC,0.379,0.584,510940.0,193607.0,298353.0,0.358,0.623,629804.0,225398.0,392146.0,21826.0,275.0,1023811.0,497677.0,526134.0,10.0,60.6,20.0,0.3,6.4,0.0,73577.0,37315.0,10.1,4.9
Wakulla,FL,0.685,0.28300000000000003,15344.0,10507.0,4348.0,0.698,0.29,18438.0,12873.0,5348.0,1334.0,11.0,31586.0,17528.0,14058.0,3.6,79.3,14.9,0.4,0.4,0.0,57866.0,22846.0,12.6,6.9
Waldo,ME,0.45899999999999996,0.461,22630.0,10378.0,10442.0,0.573,0.39299999999999996,593.0,340.0,233.0,154.0,14.0,39280.0,19269.0,20011.0,1.2,95.8,0.5,0.3,0.4,0.0,50162.0,27763.0,14.3,6.5
Walker,AL,0.828,0.153,29243.0,24208.0,4486.0,0.8340000000000001,0.155,31106.0,25947.0,4826.0,2966.0,95.0,64927.0,31709.0,33218.0,2.4,89.4,6.0,0.1,0.5,0.0,38872.0,21217.0,21.5,10.0
Walker,GA,0.7909999999999999,0.17600000000000002,23939.0,18938.0,4213.0,0.787,0.196,29436.0,23174.0,5769.0,1952.0,46.0,68609.0,33911.0,34698.0,2.0,91.4,4.3,0.1,0.6,0.0,43581.0,22564.0,17.2,7.0
Walker,TX,0.654,0.309,19683.0,12878.0,6085.0,0.65,0.33299999999999996,23641.0,15368.0,7875.0,3959.0,62.0,70818.0,41435.0,29383.0,17.8,56.9,22.9,0.3,1.2,0.0,41456.0,17194.0,24.3,3.4
Walla Walla,WA,0.55,0.38799999999999996,16127.0,8869.0,6260.0,0.518,0.45899999999999996,23300.0,12068.0,10705.0,1240.0,6.0,59862.0,30692.0,29170.0,21.1,72.3,1.4,0.5,1.5,0.1,52630.0,26651.0,14.4,6.0
Wallace,KS,0.9129999999999999,0.057999999999999996,779.0,711.0,45.0,0.9329999999999999,0.054000000000000006,817.0,762.0,44.0,70.0,0.0,1591.0,802.0,789.0,5.1,93.7,0.0,0.0,0.0,0.0,60000.0,29931.0,10.6,5.4
Waller,TX,0.63,0.344,16715.0,10525.0,5744.0,0.628,0.359,22617.0,14206.0,8130.0,1012.0,17.0,48443.0,24209.0,24234.0,29.4,43.0,24.9,0.1,0.7,0.0,53506.0,23888.0,18.0,7.8
Wallowa,OR,0.6759999999999999,0.263,4177.0,2825.0,1097.0,0.6609999999999999,0.316,5128.0,3390.0,1619.0,56.0,2.0,6864.0,3297.0,3567.0,2.7,93.4,0.2,0.2,0.3,0.1,44877.0,26898.0,13.7,4.9
Walsh,ND,0.6579999999999999,0.257,4543.0,2991.0,1166.0,0.695,0.27899999999999997,4783.0,3324.0,1333.0,634.0,2.0,10920.0,5606.0,5314.0,11.1,84.9,0.3,1.6,1.0,0.0,50781.0,30693.0,9.9,2.6
Walthall,MS,0.5710000000000001,0.419,5909.0,3374.0,2475.0,0.599,0.391,5721.0,3426.0,2236.0,650.0,27.0,14670.0,7186.0,7484.0,0.6,52.7,45.7,0.0,0.5,0.0,31077.0,20155.0,26.3,6.7
Walton,FL,0.7659999999999999,0.204,33559.0,25695.0,6861.0,0.752,0.23600000000000002,43786.0,32942.0,10336.0,2526.0,30.0,63457.0,32216.0,31241.0,6.0,84.3,4.9,0.5,1.2,0.2,50619.0,30853.0,17.0,5.7
Walton,GA,0.769,0.205,40425.0,31093.0,8279.0,0.74,0.249,50812.0,37617.0,12634.0,2394.0,70.0,88695.0,43120.0,45575.0,4.0,75.9,16.5,0.2,1.2,0.1,55876.0,25184.0,12.8,6.9
Walworth,SD,0.765,0.184,2477.0,1896.0,457.0,0.762,0.21899999999999997,2580.0,1966.0,565.0,287.0,10.0,5502.0,2678.0,2824.0,2.0,79.8,0.5,12.2,2.0,0.4,46623.0,29457.0,10.2,3.7
Walworth,WI,0.57,0.37,50570.0,28848.0,18706.0,0.588,0.396,57588.0,33844.0,22783.0,3590.0,39.0,102917.0,51330.0,51587.0,11.1,85.5,1.0,0.2,1.0,0.1,58401.0,29192.0,12.4,5.6
Wapello,IA,0.581,0.373,14996.0,8710.0,5591.0,0.609,0.373,15613.0,9516.0,5821.0,1661.0,62.0,35321.0,17441.0,17880.0,10.5,83.8,2.9,0.1,0.9,0.2,43329.0,23413.0,17.0,6.3
Ward,ND,0.6920000000000001,0.21600000000000003,26861.0,18601.0,5792.0,0.7070000000000001,0.258,28246.0,19974.0,7293.0,3586.0,54.0,69628.0,36366.0,33262.0,5.6,84.1,3.6,2.3,1.4,0.1,64159.0,33414.0,8.4,2.7
Ward,TX,0.745,0.22899999999999998,3413.0,2541.0,780.0,0.8029999999999999,0.18899999999999997,4034.0,3238.0,761.0,175.0,1.0,11498.0,5790.0,5708.0,52.2,41.4,4.8,0.6,0.3,0.0,63333.0,26860.0,11.6,6.1
Ware,GA,0.7,0.28300000000000003,12150.0,8508.0,3436.0,0.695,0.297,14296.0,9930.0,4249.0,1765.0,65.0,35688.0,17900.0,17788.0,4.0,63.8,29.5,0.4,1.1,0.0,36962.0,19246.0,24.8,4.6
Warren,GA,0.425,0.563,2332.0,991.0,1313.0,0.439,0.555,2681.0,1177.0,1488.0,170.0,6.0,5410.0,2534.0,2876.0,0.6,37.2,60.6,0.0,1.0,0.3,32860.0,20712.0,26.8,8.2
Warren,IA,0.5489999999999999,0.385,26916.0,14773.0,10371.0,0.573,0.405,30955.0,17738.0,12537.0,1437.0,7.0,48630.0,23679.0,24951.0,2.6,94.7,0.2,0.1,0.5,0.3,71514.0,33013.0,6.2,3.8
Warren,IL,0.5539999999999999,0.387,7700.0,4267.0,2983.0,0.59,0.39,7916.0,4671.0,3087.0,570.0,9.0,17429.0,8439.0,8990.0,9.2,84.4,2.8,0.0,2.3,0.0,47278.0,24840.0,13.8,6.6
Warren,IN,0.7390000000000001,0.214,3919.0,2896.0,839.0,0.76,0.218,4473.0,3401.0,974.0,115.0,1.0,8269.0,4124.0,4145.0,1.5,96.5,0.5,0.2,0.0,0.0,58950.0,29312.0,9.5,4.7
Warren,KY,0.5920000000000001,0.35,48436.0,28673.0,16966.0,0.574,0.406,55351.0,31790.0,22477.0,5456.0,58.0,123824.0,60616.0,63208.0,5.1,79.6,9.2,0.4,3.3,0.2,49508.0,25840.0,18.0,5.6
Warren,MO,0.705,0.248,15766.0,11109.0,3915.0,0.72,0.26,18373.0,13222.0,4769.0,672.0,2.0,33554.0,16773.0,16781.0,3.2,92.0,2.3,0.5,0.4,0.2,56193.0,26845.0,12.8,6.1
Warren,MS,0.515,0.466,18287.0,9420.0,8518.0,0.484,0.505,21162.0,10236.0,10681.0,1583.0,56.0,47510.0,22609.0,24901.0,0.6,47.7,50.2,0.1,0.5,0.0,41635.0,22542.0,23.7,7.9
Warren,NC,0.326,0.659,10123.0,3302.0,6668.0,0.366,0.622,10207.0,3739.0,6344.0,491.0,7.0,20190.0,10116.0,10074.0,3.8,38.3,50.1,5.0,0.4,0.0,35443.0,21543.0,22.3,8.1
Warren,NJ,0.607,0.35100000000000003,48442.0,29393.0,16991.0,0.56,0.418,53340.0,29867.0,22315.0,1632.0,171.0,107088.0,52230.0,54858.0,8.6,82.9,4.2,0.1,2.9,0.0,75500.0,37001.0,8.2,7.4
Warren,NY,0.518,0.41200000000000003,27568.0,14284.0,11366.0,0.55,0.428,27625.0,15200.0,11811.0,468.0,33.0,64701.0,31717.0,32984.0,2.4,94.2,1.1,0.2,1.0,0.1,60222.0,33127.0,9.9,4.8
Warren,OH,0.665,0.289,114254.0,75947.0,33036.0,0.643,0.34,132391.0,85069.0,45040.0,4921.0,67.0,223868.0,112736.0,111132.0,2.6,87.1,3.3,0.0,5.2,0.0,79397.0,37479.0,5.1,4.5
Warren,PA,0.6829999999999999,0.27399999999999997,17624.0,12032.0,4828.0,0.687,0.293,20401.0,14020.0,5987.0,71.0,1.0,40345.0,20152.0,20193.0,1.0,97.0,0.5,0.1,0.5,0.0,45781.0,26558.0,13.4,5.7
Warren,TN,0.703,0.261,13565.0,9535.0,3535.0,0.738,0.247,16692.0,12323.0,4126.0,1542.0,11.0,40210.0,19846.0,20364.0,8.7,85.9,1.3,0.1,0.6,0.3,36765.0,21339.0,21.6,6.8
Warren,VA,0.6609999999999999,0.29,17791.0,11762.0,5165.0,0.669,0.314,21037.0,14069.0,6603.0,621.0,21.0,38991.0,19445.0,19546.0,4.2,87.6,3.6,0.2,1.2,0.0,65353.0,30009.0,9.8,6.0
Warrick,IN,0.6459999999999999,0.307,29609.0,19133.0,9086.0,0.629,0.35200000000000004,33884.0,21324.0,11919.0,2212.0,66.0,61581.0,30490.0,31091.0,1.8,92.8,1.6,0.2,2.5,0.0,66080.0,33528.0,7.7,3.4
Wasatch,UT,0.505,0.251,11149.0,5627.0,2800.0,0.605,0.35,16456.0,9953.0,5762.0,1219.0,9.0,29306.0,14903.0,14403.0,13.5,83.6,0.1,0.1,1.2,0.0,74552.0,30086.0,7.8,2.4
Wasco,OR,0.508,0.41200000000000003,11251.0,5721.0,4634.0,0.501,0.465,13904.0,6965.0,6467.0,362.0,16.0,25687.0,12804.0,12883.0,17.4,75.4,0.4,3.6,0.9,0.6,48510.0,24727.0,13.7,6.5
Waseca,MN,0.623,0.29600000000000004,9579.0,5967.0,2838.0,0.638,0.337,10389.0,6624.0,3496.0,961.0,10.0,18898.0,8978.0,9920.0,5.7,89.4,2.1,0.9,0.6,0.0,55189.0,27383.0,9.2,3.2
Washakie,WY,0.784,0.14300000000000002,3715.0,2911.0,532.0,0.809,0.162,4012.0,3245.0,651.0,160.0,7.0,8253.0,4118.0,4135.0,14.2,82.2,0.3,0.4,0.1,0.0,51362.0,27345.0,12.8,6.1
Washburn,WI,0.597,0.36200000000000004,9059.0,5404.0,3283.0,0.611,0.373,10371.0,6332.0,3867.0,267.0,2.0,15638.0,7716.0,7922.0,1.7,94.6,0.5,1.2,0.5,0.0,46592.0,28232.0,13.0,5.1
Washington,AL,0.71,0.27899999999999997,8492.0,6031.0,2366.0,0.74,0.254,8861.0,6554.0,2253.0,774.0,12.0,16746.0,8342.0,8404.0,0.5,65.1,24.6,7.5,0.9,0.0,42185.0,23239.0,22.0,11.0
Washington,AR,0.508,0.406,79543.0,40418.0,32296.0,0.505,0.46399999999999997,93467.0,47229.0,43327.0,11881.0,154.0,223683.0,111839.0,111844.0,16.5,71.9,3.4,0.8,2.4,2.0,47452.0,26371.0,18.0,4.9
Washington,CO,0.843,0.107,2708.0,2284.0,289.0,0.862,0.12300000000000001,2943.0,2537.0,363.0,106.0,0.0,4809.0,2485.0,2324.0,9.6,87.8,0.9,0.3,0.5,0.0,51458.0,26279.0,9.9,4.2
Washington,FL,0.774,0.203,11144.0,8630.0,2261.0,0.8009999999999999,0.19,12327.0,9876.0,2347.0,1255.0,24.0,24472.0,13300.0,11172.0,3.5,77.6,15.3,1.2,0.3,0.3,36989.0,18718.0,21.0,10.1
Washington,GA,0.491,0.49700000000000005,8422.0,4138.0,4187.0,0.493,0.5,9459.0,4663.0,4730.0,792.0,13.0,20506.0,10343.0,10163.0,2.3,43.2,52.9,0.0,0.6,0.0,38097.0,19238.0,27.1,9.3
Washington,IA,0.57,0.364,10824.0,6170.0,3938.0,0.5920000000000001,0.38799999999999996,11757.0,6966.0,4558.0,729.0,12.0,22095.0,11066.0,11029.0,5.9,91.5,0.9,0.3,0.6,0.0,59157.0,28397.0,9.1,3.6
Washington,ID,0.737,0.174,4454.0,3283.0,776.0,0.777,0.201,5344.0,4154.0,1073.0,484.0,8.0,9996.0,4940.0,5056.0,17.2,78.7,0.0,0.8,1.0,0.0,37521.0,20435.0,15.7,9.3
Washington,IL,0.755,0.196,7376.0,5566.0,1446.0,0.772,0.207,7914.0,6110.0,1639.0,353.0,2.0,14260.0,7182.0,7078.0,1.4,96.2,0.5,0.3,0.4,0.1,54520.0,29687.0,9.7,4.4
Washington,IN,0.7240000000000001,0.233,11333.0,8206.0,2636.0,0.7509999999999999,0.23,12126.0,9112.0,2783.0,428.0,3.0,27807.0,13783.0,14024.0,1.3,96.9,0.1,0.3,0.2,0.0,46861.0,23223.0,13.3,7.0
Washington,KS,0.7979999999999999,0.141,2677.0,2136.0,378.0,0.82,0.16399999999999998,2843.0,2332.0,467.0,39.0,0.0,5572.0,2846.0,2726.0,3.3,94.3,0.3,0.1,0.1,0.0,47992.0,26927.0,9.7,2.2
Washington,KY,0.713,0.252,5630.0,4013.0,1420.0,0.72,0.264,6223.0,4482.0,1644.0,274.0,2.0,11999.0,5873.0,6126.0,4.3,87.7,5.2,0.0,0.8,0.0,47843.0,22611.0,17.0,5.7
