county,state,votes16_Donald_Trump,votes16_Hillary_Clinton,total_votes16
Sanpete,UT,6436.0,1026.0,9778.0
Santa Barbara,CA,45788.0,85147.0,139366.0
Santa Clara,CA,116196.0,406049.0,553336.0
Santa Cruz,AZ,3650.0,10684.0,14926.0
Santa Cruz,CA,14523.0,60529.0,80273.0
Santa Fe,NM,14198.0,49956.0,70376.0
Santa Rosa,FL,65126.0,18398.0,87432.0
Sarasota,FL,124098.0,97676.0,228509.0
Saratoga,NY,51088.0,46546.0,104089.0
Sargent,ND,1088.0,693.0,1978.0
Sarpy,NE,44649.0,27704.0,77781.0
Sauk,WI,15871.0,16050.0,33848.0
Saunders,NE,7486.0,2509.0,10598.0
Sawyer,WI,4625.0,2846.0,7767.0
Schenectady,NY,27268.0,30870.0,61629.0
Schleicher,TX,819.0,209.0,1054.0
Schley,GA,1472.0,401.0,1909.0
Schoharie,NY,8173.0,3777.0,12673.0
Schoolcraft,MI,2556.0,1369.0,4151.0
Schuyler,IL,2523.0,1074.0,3792.0
Schuyler,MO,1505.0,354.0,1933.0
Schuyler,NY,5179.0,2761.0,8423.0
Schuylkill,PA,43937.0,16724.0,62750.0
Scioto,OH,19742.0,8841.0,29618.0
Scotland,MO,1525.0,365.0,1968.0
Scotland,NC,6212.0,7279.0,13743.0
Scott,AR,2378.0,507.0,3038.0
Scott,IA,39083.0,40302.0,84878.0
Scott,IL,1965.0,528.0,2583.0
Scott,IN,6074.0,2642.0,9060.0
Scott,KS,1832.0,232.0,2159.0
Scott,KY,15052.0,7713.0,24178.0
Scott,MN,39948.0,28502.0,74390.0
Scott,MO,13168.0,3574.0,17244.0
Scott,MS,5742.0,3999.0,9867.0
Scott,TN,6044.0,934.0,7123.0
Scott,VA,8242.0,1579.0,10055.0
Scotts Bluff,NE,9952.0,3151.0,13895.0
Screven,GA,3305.0,2300.0,5699.0
Scurry,TX,4403.0,733.0,5261.0
Searcy,AR,2955.0,601.0,3728.0
Sebastian,AR,28769.0,12184.0,44119.0
Sedgwick,CO,1015.0,267.0,1364.0
Sedgwick,KS,101319.0,66716.0,180750.0
Seminole,FL,109265.0,105611.0,224377.0
Seminole,GA,2343.0,1186.0,3577.0
Seminole,OK,5612.0,2067.0,8032.0
Seneca,NY,6719.0,5175.0,12727.0
Seneca,OH,14559.0,7237.0,23481.0
Sequatchie,TN,4434.0,1051.0,5667.0
Sequoyah,OK,10888.0,3061.0,14437.0
Sevier,AR,3281.0,1075.0,4570.0
Sevier,TN,28610.0,6293.0,36180.0
Sevier,UT,6146.0,648.0,7925.0
Seward,KS,3025.0,1491.0,4743.0
Seward,NE,5451.0,1881.0,7754.0
Shackelford,TX,1378.0,103.0,1502.0
Shannon,MO,2966.0,776.0,3904.0
Sharkey,MS,619.0,1290.0,1926.0
Sharp,AR,5405.0,1472.0,7246.0
Shasta,CA,40447.0,17483.0,61493.0
Shawano,WI,12742.0,6056.0,19697.0
Shawnee,KS,35349.0,33270.0,73648.0
Sheboygan,WI,32368.0,22636.0,58290.0
Shelby,AL,72846.0,22927.0,99208.0
Shelby,IA,4340.0,1649.0,6270.0
Shelby,IL,8209.0,2279.0,10912.0
Shelby,IN,12718.0,4247.0,17935.0
Shelby,KY,13196.0,6276.0,20573.0
Shelby,MO,2524.0,606.0,3252.0
Shelby,OH,18148.0,4143.0,23110.0
Shelby,TN,114948.0,206640.0,331861.0
Shelby,TX,7171.0,1757.0,9072.0
Shenandoah,VA,14078.0,5269.0,20335.0
Sherburne,MN,31049.0,13299.0,47938.0
Sheridan,KS,1186.0,126.0,1362.0
Sheridan,MT,1237.0,476.0,1827.0
Sheridan,ND,644.0,94.0,774.0
Sheridan,NE,2192.0,286.0,2565.0
Sheridan,WY,10266.0,2926.0,14187.0
Sherman,KS,2043.0,340.0,2537.0
Sherman,NE,1143.0,338.0,1553.0
Sherman,OR,726.0,202.0,983.0
Sherman,TX,807.0,96.0,933.0
Shiawassee,MI,19232.0,12547.0,34044.0
Shoshone,ID,3297.0,1384.0,5120.0
Sibley,MN,5193.0,1954.0,7727.0
Sierra,CA,1044.0,596.0,1791.0
Sierra,NM,2998.0,1600.0,5149.0
Silver Bow,MT,6252.0,8545.0,16214.0
Simpson,KY,5077.0,2144.0,7529.0
Simpson,MS,7393.0,3871.0,11416.0
Sioux,IA,14761.0,2289.0,17989.0
Sioux,ND,256.0,758.0,1177.0
Sioux,NE,602.0,77.0,709.0
Siskiyou,CA,8392.0,5252.0,14639.0
Skagit,WA,15541.0,17905.0,35727.0
Skamania,WA,2789.0,2098.0,5308.0
Slope,ND,361.0,42.0,427.0
Smith,KS,1635.0,295.0,2014.0
Smith,MS,5877.0,1598.0,7556.0
Smith,TN,5485.0,1688.0,7410.0
Smith,TX,58631.0,22128.0,83161.0
Smyth,VA,9747.0,2661.0,12825.0
Snohomish,WA,114775.0,165740.0,305281.0
Snyder,PA,11710.0,3991.0,16333.0
Socorro,NM,2592.0,3275.0,6792.0
Solano,CA,45641.0,87419.0,141218.0
Somerset,MD,5056.0,3484.0,8768.0
Somerset,NJ,64640.0,83839.0,154249.0
Somerset,PA,27347.0,7367.0,35730.0
Somervell,TX,3206.0,540.0,3876.0
Sonoma,CA,37421.0,116027.0,164060.0
Southampton,VA,5035.0,3595.0,8872.0
Spalding,GA,15636.0,9347.0,25940.0
Spartanburg,SC,76101.0,39888.0,120793.0
Spencer,IN,6572.0,2861.0,9959.0
Spencer,KY,7196.0,1921.0,9513.0
Spink,SD,1854.0,919.0,2951.0
Spokane,WA,100669.0,83941.0,201592.0
Spotsylvania,VA,34619.0,24204.0,62083.0
St. Bernard,LA,10232.0,4957.0,15807.0
St. Charles,MO,120899.0,68225.0,199513.0
St. Charles,LA,16620.0,8558.0,26190.0
St. Clair,AL,31579.0,5550.0,37937.0
St. Clair,IL,53479.0,60180.0,119201.0
St. Clair,MI,49067.0,24553.0,77994.0
St. Clair,MO,3501.0,936.0,4630.0
St. Croix,WI,26123.0,17496.0,46819.0
St. Francis,AR,3195.0,4031.0,7430.0
St. Francois,MO,17467.0,6250.0,24714.0
St. Helena,LA,2497.0,3353.0,5964.0
St. James,LA,5456.0,6418.0,12085.0
St. John the Baptist,LA,7569.0,12658.0,20740.0
St. Johns,FL,88633.0,43037.0,136392.0
St. Joseph,IN,52019.0,52247.0,109452.0
St. Joseph,MI,14886.0,7529.0,23765.0
St. Landry,LA,21966.0,17208.0,39970.0
St. Lawrence,NY,18450.0,14659.0,35154.0
St. Louis,MN,44631.0,57769.0,111260.0
St. Louis,MO,199081.0,280866.0,503493.0
St. Lucie,FL,70248.0,66812.0,140731.0
St. Martin,LA,16872.0,8266.0,25749.0
St. Mary,LA,14353.0,8050.0,22871.0
St. Mary's,MD,26889.0,15786.0,45169.0
St. Tammany,LA,90914.0,27716.0,124389.0
Stafford,KS,1485.0,303.0,1884.0
Stafford,VA,33840.0,27879.0,65350.0
Stanislaus,CA,52567.0,51171.0,109582.0
Stanley,SD,1148.0,329.0,1567.0
Stanly,NC,21788.0,7008.0,29451.0
Stanton,KS,580.0,132.0,742.0
Stanton,NE,2173.0,417.0,2748.0
Stark,IL,1777.0,748.0,2707.0
Stark,ND,9718.0,1745.0,12115.0
Stark,OH,96345.0,66581.0,170868.0
Starke,IN,6367.0,2489.0,9226.0
Starr,TX,2218.0,9246.0,11691.0
Ste. Genevieve,MO,5495.0,2540.0,8459.0
Stearns,MN,47618.0,25575.0,78985.0
Steele,MN,11198.0,6239.0,19040.0
Steele,ND,537.0,361.0,984.0
Stephens,GA,7682.0,1835.0,9760.0
Stephens,OK,14166.0,3084.0,17886.0
Stephens,TX,3033.0,348.0,3453.0
Stephenson,IL,10845.0,7531.0,19525.0
Sterling,TX,549.0,70.0,633.0
Steuben,IN,10127.0,3741.0,14530.0
Steuben,NY,25091.0,11215.0,38373.0
Stevens,KS,1564.0,215.0,1853.0
Stevens,MN,2800.0,2116.0,5350.0
Stevens,WA,8463.0,3477.0,12658.0
Stewart,GA,805.0,1220.0,2053.0
Stewart,TN,3864.0,1222.0,5283.0
Stillwater,MT,3630.0,904.0,4827.0
Stoddard,MO,11077.0,1873.0,13278.0
Stokes,NC,16976.0,4645.0,22182.0
Stone,AR,4081.0,1189.0,5568.0
Stone,MO,13149.0,2886.0,16538.0
Stone,MS,4810.0,1400.0,6368.0
Stonewall,TX,555.0,135.0,701.0
Storey,NV,1616.0,752.0,2558.0
Story,IA,19111.0,25085.0,48910.0
Strafford,NH,29064.0,34884.0,67966.0
Stutsman,ND,6706.0,2484.0,9938.0
Sublette,WY,3409.0,644.0,4297.0
Suffolk,NY,328403.0,276953.0,625720.0
Sullivan,IN,6138.0,2113.0,8559.0
Sullivan,MO,1884.0,526.0,2484.0
Sullivan,NH,10796.0,10210.0,22129.0
Sullivan,NY,14626.0,10983.0,26509.0
Sullivan,PA,2318.0,756.0,3168.0
Sullivan,TN,45577.0,11910.0,59860.0
Sully,SD,679.0,137.0,861.0
Summers,WV,3444.0,1186.0,4847.0
Summit,CO,5064.0,9502.0,16061.0
Summit,OH,109531.0,129922.0,249937.0
Summit,UT,7160.0,10251.0,20133.0
Sumner,KS,6844.0,2039.0,9494.0
Sumner,TN,50105.0,18153.0,71080.0
Sumter,AL,1581.0,4739.0,6391.0
Sumter,FL,52722.0,22631.0,76649.0
Sumter,GA,5275.0,5520.0,10973.0
Sumter,SC,18733.0,24024.0,44048.0
Sunflower,MS,2768.0,6560.0,9406.0
Surry,NC,23495.0,7438.0,31663.0
Surry,VA,1785.0,2069.0,3976.0
Susquehanna,PA,13295.0,5065.0,19200.0
Sussex,DE,62607.0,39329.0,105814.0
Sussex,NJ,46486.0,24132.0,73860.0
Sussex,VA,2055.0,2874.0,5036.0
Sutter,CA,10947.0,7599.0,19617.0
Sutton,TX,1075.0,313.0,1415.0
Suwannee,FL,14281.0,3955.0,18675.0
Swain,NC,3557.0,2186.0,5982.0
Sweet Grass,MT,1580.0,398.0,2080.0
Sweetwater,WY,12153.0,3233.0,16661.0
Swift,MN,2962.0,1679.0,4968.0
Swisher,TX,1671.0,462.0,2190.0
Switzerland,IN,2558.0,930.0,3639.0
Talbot,GA,1196.0,2001.0,3243.0
Talbot,MD,10098.0,7865.0,18731.0
Taliaferro,GA,349.0,545.0,897.0
Talladega,AL,20596.0,12108.0,33218.0
Tallahatchie,MS,2462.0,3337.0,5870.0
Tallapoosa,AL,12967.0,5271.0,18504.0
Tama,IA,4968.0,3194.0,8636.0
Taney,MO,18240.0,4367.0,23399.0
Tangipahoa,LA,33933.0,16869.0,52381.0
Taos,NM,2706.0,10550.0,15103.0
Tarrant,TX,345683.0,288001.0,662832.0
Tate,MS,7385.0,3804.0,11389.0
Tattnall,GA,5092.0,1678.0,6879.0
Taylor,FL,6923.0,2149.0,9279.0
Taylor,GA,2062.0,1295.0,3402.0
Taylor,IA,2108.0,755.0,3003.0
Taylor,KY,8320.0,2553.0,11304.0
Taylor,TX,33172.0,10047.0,45266.0
Taylor,WI,6589.0,2398.0,9417.0
Taylor,WV,4701.0,1483.0,6498.0
Tazewell,IL,38620.0,20568.0,63347.0
Tazewell,VA,15160.0,2895.0,18495.0
Tehama,CA,11429.0,5120.0,17477.0
Telfair,GA,2449.0,1313.0,3794.0
Teller,CO,9580.0,3547.0,14203.0
Tensas,LA,1180.0,1329.0,2543.0
Terrebonne,LA,31900.0,10664.0,43893.0
Terrell,GA,1872.0,2267.0,4179.0
Terrell,TX,287.0,140.0,437.0
Terry,TX,1295.0,424.0,1763.0
Teton,ID,2161.0,2157.0,4966.0
Teton,MT,2152.0,803.0,3155.0
Teton,WY,3920.0,7313.0,12176.0
Texas,MO,8875.0,1728.0,10935.0
Texas,OK,4615.0,855.0,5771.0
Thayer,NE,1993.0,490.0,2613.0
Thomas,GA,11225.0,7138.0,18730.0
Thomas,KS,2832.0,467.0,3483.0
Thomas,NE,344.0,30.0,387.0
Throckmorton,TX,715.0,84.0,808.0
Thurston,NE,1013.0,911.0,2029.0
Thurston,WA,44320.0,62130.0,116839.0
Tift,GA,8680.0,3892.0,12796.0
Tillamook,OR,6486.0,5701.0,13261.0
Tillman,OK,1944.0,657.0,2706.0
Tioga,NY,12528.0,6852.0,20556.0
Tioga,PA,12928.0,3642.0,17334.0
Tippah,MS,7182.0,1808.0,9143.0
Tippecanoe,IN,30711.0,27207.0,61916.0
Tipton,IN,5589.0,1587.0,7510.0
Tipton,TN,16893.0,5779.0,23372.0
Tishomingo,MS,7117.0,990.0,8310.0
Titus,TX,6405.0,2538.0,9176.0
Todd,KY,3612.0,1042.0,4774.0
Todd,MN,8485.0,2783.0,11944.0
Todd,SD,487.0,1505.0,2125.0
Tolland,CT,33989.0,38450.0,77069.0
Tom Green,TX,27376.0,9117.0,38104.0
Tompkins,NY,9647.0,25555.0,37747.0
Tooele,UT,9693.0,4015.0,18905.0
Toole,MT,1495.0,399.0,2024.0
Toombs,GA,6612.0,2338.0,9108.0
Torrance,NM,3695.0,1770.0,6286.0
Towner,ND,733.0,305.0,1137.0
Towns,GA,5377.0,1206.0,6726.0
Traill,ND,2263.0,1239.0,3864.0
Transylvania,NC,10441.0,6520.0,17440.0
Traverse,MN,1050.0,631.0,1791.0
Travis,TX,126750.0,306475.0,462511.0
Treasure,MT,350.0,59.0,442.0
Trego,KS,1211.0,193.0,1459.0
Trempealeau,WI,7370.0,5645.0,13581.0
Treutlen,GA,1808.0,860.0,2700.0
Trigg,KY,4928.0,1587.0,6745.0
Trimble,KY,2771.0,879.0,3788.0
Trinity,CA,2409.0,1876.0,4716.0
Trinity,TX,4737.0,1154.0,5982.0
Tripp,SD,2069.0,462.0,2630.0
Troup,GA,15643.0,9597.0,25793.0
Trousdale,TN,2099.0,943.0,3142.0
Trumbull,OH,48152.0,42130.0,94073.0
Tucker,WV,2557.0,750.0,3464.0
Tulare,CA,33372.0,23663.0,59817.0
Tulsa,OK,143985.0,87663.0,246557.0
Tunica,MS,840.0,2577.0,3463.0
Tuolumne,CA,10614.0,7075.0,18693.0
Turner,GA,2094.0,1243.0,3390.0
Turner,SD,2937.0,961.0,4150.0
Tuscaloosa,AL,47701.0,31746.0,81708.0
Tuscarawas,OH,26105.0,11895.0,40088.0
Tuscola,MI,17421.0,7493.0,26157.0
Twiggs,GA,2034.0,1970.0,4053.0
Twin Falls,ID,21063.0,6844.0,31893.0
Tyler,TX,6601.0,1243.0,7969.0
Tyler,WV,2967.0,505.0,3621.0
Tyrrell,NC,968.0,705.0,1700.0
Uinta,WY,6154.0,1202.0,8053.0
Uintah,UT,9745.0,988.0,12714.0
Ulster,NY,32962.0,40010.0,77134.0
Umatilla,OR,16775.0,7466.0,26116.0
Unicoi,TN,5666.0,1260.0,7166.0
Union,AR,10201.0,5667.0,16433.0
Union,FL,4567.0,1014.0,5693.0
Union,GA,9849.0,1962.0,12039.0
Union,IA,3521.0,1920.0,5768.0
Union,IL,5780.0,2389.0,8514.0
Union,IN,2445.0,715.0,3286.0
Union,KY,4701.0,1331.0,6211.0
Union,MS,9161.0,1969.0,11374.0
Union,NC,66265.0,34051.0,103596.0
Union,NJ,67582.0,145412.0,219385.0
Union,NM,1214.0,318.0,1697.0
Union,OH,17601.0,7530.0,26533.0
Union,OR,8378.0,3221.0,12465.0
Union,PA,10605.0,6138.0,17400.0
Union,SC,7058.0,4727.0,12087.0
Union,SD,5288.0,2227.0,7895.0
Union,TN,5024.0,1010.0,6204.0
Union,LA,7972.0,2691.0,10894.0
Upshur,TX,13198.0,2378.0,15918.0
Upshur,WV,6971.0,1763.0,9180.0
Upson,GA,7288.0,3471.0,10924.0
Upton,TX,961.0,284.0,1296.0
Utah,UT,84863.0,22934.0,164777.0
Uvalde,TX,4828.0,3863.0,8936.0
Val Verde,TX,5856.0,6920.0,13476.0
Valencia,NM,13175.0,10810.0,27509.0
Valley,ID,2906.0,1913.0,5349.0
Valley,MT,2697.0,886.0,3874.0
Valley,NE,1770.0,337.0,2172.0
Van Buren,AR,5382.0,1547.0,7116.0
Van Buren,IA,2524.0,843.0,3526.0
Van Buren,MI,17890.0,13258.0,33213.0
Van Buren,TN,1820.0,539.0,2417.0
Van Wert,OH,10328.0,2667.0,13584.0
Van Zandt,TX,18436.0,2792.0,21689.0
Vance,NC,7304.0,12168.0,19762.0
Vanderburgh,IN,40422.0,28296.0,71957.0
Venango,PA,15254.0,5889.0,22096.0
Ventura,CA,101351.0,143095.0,259438.0
Vermilion,IL,18582.0,9876.0,29799.0
Vermilion,LA,19807.0,4745.0,25253.0
Vermillion,IN,4511.0,2081.0,6913.0
Vernon,MO,6526.0,1706.0,8576.0
Vernon,WI,6994.0,6351.0,14193.0
Vernon,LA,13471.0,2665.0,16633.0
Victoria,TX,21253.0,8843.0,31032.0
Vigo,IN,21924.0,15922.0,39569.0
Vilas,WI,8169.0,4769.0,13453.0
Vinton,OH,3799.0,1332.0,5393.0
Volusia,FL,142763.0,108793.0,260304.0
Wabash,IL,4039.0,1146.0,5402.0
Wabash,IN,9819.0,3018.0,13415.0
Wabasha,MN,6989.0,3866.0,11764.0
Wabaunsee,KS,2358.0,773.0,3340.0
Wadena,MN,4837.0,1684.0,6894.0
Wagoner,OK,22967.0,6711.0,31246.0
Wahkiakum,WA,1328.0,824.0,2333.0
Wake,NC,193607.0,298353.0,510940.0
Wakulla,FL,10507.0,4348.0,15344.0
Waldo,ME,10378.0,10442.0,22630.0
Walker,AL,24208.0,4486.0,29243.0
Walker,GA,18938.0,4213.0,23939.0
Walker,TX,12878.0,6085.0,19683.0
Walla Walla,WA,8869.0,6260.0,16127.0
Wallace,KS,711.0,45.0,779.0
Waller,TX,10525.0,5744.0,16715.0
Wallowa,OR,2825.0,1097.0,4177.0
Walsh,ND,2991.0,1166.0,4543.0
Walthall,MS,3374.0,2475.0,5909.0
Walton,FL,25695.0,6861.0,33559.0
Walton,GA,31093.0,8279.0,40425.0
Walworth,SD,1896.0,457.0,2477.0
Walworth,WI,28848.0,18706.0,50570.0
Wapello,IA,8710.0,5591.0,14996.0
Ward,ND,18601.0,5792.0,26861.0
Ward,TX,2541.0,780.0,3413.0
Ware,GA,8508.0,3436.0,12150.0
Warren,GA,991.0,1313.0,2332.0
Warren,IA,14773.0,10371.0,26916.0
Warren,IL,4267.0,2983.0,7700.0
Warren,IN,2896.0,839.0,3919.0
Warren,KY,28673.0,16966.0,48436.0
Warren,MO,11109.0,3915.0,15766.0
Warren,MS,9420.0,8518.0,18287.0
Warren,NC,3302.0,6668.0,10123.0
Warren,NJ,29393.0,16991.0,48442.0
Warren,NY,14284.0,11366.0,27568.0
Warren,OH,75947.0,33036.0,114254.0
Warren,PA,12032.0,4828.0,17624.0
Warren,TN,9535.0,3535.0,13565.0
Warren,VA,11762.0,5165.0,17791.0
Warrick,IN,19133.0,9086.0,29609.0
Wasatch,UT,5627.0,2800.0,11149.0
Wasco,OR,5721.0,4634.0,11251.0
Waseca,MN,5967.0,2838.0,9579.0
Washakie,WY,2911.0,532.0,3715.0
Washburn,WI,5404.0,3283.0,9059.0
Washington,AL,6031.0,2366.0,8492.0
Washington,AR,40418.0,32296.0,79543.0
Washington,CO,2284.0,289.0,2708.0
Washington,FL,8630.0,2261.0,11144.0
Washington,GA,4138.0,4187.0,8422.0
Washington,IA,6170.0,3938.0,10824.0
Washington,ID,3283.0,776.0,4454.0
Washington,IL,5566.0,1446.0,7376.0
Washington,IN,8206.0,2636.0,11333.0
Washington,KS,2136.0,378.0,2677.0
Washington,KY,4013.0,1420.0,5630.0
Washington,MD,38842.0,19193.0,60731.0
Washington,ME,9037.0,6358.0,16559.0
Washington,MN,64429.0,67086.0,142843.0
Washington,MO,7047.0,1926.0,9279.0
Washington,MS,4541.0,9847.0,14571.0
Washington,NC,2560.0,3490.0,6115.0
Washington,NE,7374.0,2606.0,10584.0
Washington,NY,12770.0,8238.0,22401.0
Washington,OH,19901.0,7841.0,28992.0
Washington,OK,15810.0,5047.0,22208.0
Washington,OR,75903.0,137818.0,232034.0
Washington,PA,58941.0,34436.0,96945.0
Washington,TN,34179.0,13003.0,49411.0
Washington,TX,10944.0,3381.0,14747.0
Washington,UT,33472.0,8369.0,48818.0
Washington,VA,19309.0,5548.0,25715.0
Washington,VT,7993.0,18594.0,28654.0
Washington,WI,51729.0,20854.0,76246.0
Washington,LA,12552.0,5690.0,18622.0
Washita,OK,3851.0,588.0,4628.0
Washoe,NV,94529.0,97032.0,209282.0
Washtenaw,MI,50335.0,128025.0,187201.0
Watauga,NC,13521.0,13953.0,28769.0
Watonwan,MN,2768.0,1814.0,4971.0
Waukesha,WI,145519.0,79199.0,236269.0
Waupaca,WI,16013.0,8303.0,25491.0
Waushara,WI,7669.0,3802.0,11961.0
Wayne,GA,8147.0,2039.0,10376.0
Wayne,IA,2069.0,719.0,2921.0
Wayne,IL,6963.0,1048.0,8256.0
Wayne,IN,16028.0,8322.0,25575.0
Wayne,KY,6370.0,1431.0,7991.0
Wayne,MI,228313.0,517022.0,773983.0
Wayne,MO,4640.0,946.0,5738.0
Wayne,MS,5957.0,3493.0,9534.0
Wayne,NC,27360.0,21520.0,49824.0
Wayne,NE,2675.0,828.0,3740.0
Wayne,NY,21935.0,12378.0,36598.0
Wayne,OH,31622.0,14670.0,48550.0
Wayne,PA,15269.0,6398.0,22365.0
Wayne,TN,5034.0,717.0,5842.0
Wayne,UT,959.0,271.0,1410.0
Wayne,WV,11077.0,3334.0,15080.0
Weakley,TN,9001.0,2770.0,12127.0
Webb,TX,12946.0,42297.0,56867.0
Weber,UT,38447.0,22187.0,81451.0
Webster,GA,630.0,471.0,1114.0
Webster,IA,10049.0,6293.0,17239.0
Webster,KY,4397.0,1240.0,5805.0
Webster,MO,12829.0,3173.0,16690.0
Webster,MS,3949.0,1001.0,5024.0
Webster,NE,1320.0,306.0,1687.0
Webster,WV,2284.0,554.0,2955.0
Webster,LA,11538.0,6259.0,18140.0
Weld,CO,75882.0,45869.0,133790.0
Wells,IN,9999.0,2585.0,13123.0
Wells,ND,1793.0,419.0,2352.0
West Baton Rouge,LA,6926.0,5382.0,12710.0
West Carroll,LA,3970.0,715.0,4759.0
West Feliciana,LA,3390.0,2247.0,5798.0
Westchester,NY,121643.0,245670.0,378506.0
Westmoreland,PA,116427.0,59506.0,181740.0
Westmoreland,VA,4331.0,3723.0,8291.0
Weston,WY,2898.0,294.0,3334.0
Wetzel,WV,4461.0,1348.0,6191.0
Wexford,MI,10000.0,4436.0,15279.0
Wharton,TX,10149.0,4238.0,14707.0
Whatcom,WA,38985.0,57197.0,104241.0
Wheatland,MT,698.0,179.0,938.0
Wheeler,GA,1421.0,646.0,2102.0
Wheeler,NE,377.0,62.0,459.0
Wheeler,OR,583.0,153.0,792.0
Wheeler,TX,2087.0,194.0,2306.0
White,AR,21038.0,5157.0,27945.0
White,GA,9751.0,1672.0,11771.0
White,IL,5639.0,1412.0,7289.0
White,IN,6813.0,2563.0,9902.0
White,TN,7657.0,1842.0,9776.0
White Pine,NV,2723.0,707.0,3773.0
Whiteside,IL,12597.0,11005.0,25210.0
Whitfield,GA,21514.0,7925.0,30362.0
Whitley,IN,11357.0,3379.0,15535.0
Whitley,KY,11312.0,2067.0,13769.0
Whitman,WA,3732.0,3903.0,8300.0
Wibaux,MT,460.0,55.0,534.0
Wichita,KS,765.0,139.0,934.0
Wichita,TX,27609.0,8752.0,37913.0
Wicomico,MD,20832.0,16327.0,38722.0
Wilbarger,TX,3166.0,807.0,4101.0
Wilcox,AL,1737.0,4329.0,6095.0
Wilcox,GA,2096.0,852.0,2973.0
Wilkes,GA,2569.0,1844.0,4470.0
Wilkes,NC,23613.0,6596.0,30844.0
Wilkin,MN,2129.0,893.0,3279.0
Wilkinson,GA,2332.0,1893.0,4276.0
Wilkinson,MS,1305.0,2826.0,4174.0
Will,IL,129726.0,146230.0,291010.0
Willacy,TX,1541.0,3416.0,5082.0
Williams,ND,10033.0,1722.0,12529.0
Williams,OH,11706.0,4287.0,16938.0
Williamsburg,SC,4863.0,9949.0,15049.0
Williamson,IL,21503.0,8539.0,31422.0
Williamson,TN,68160.0,30992.0,104700.0
Williamson,TX,104029.0,84252.0,200524.0
Wilson,KS,2747.0,550.0,3482.0
Wilson,NC,17410.0,19527.0,37593.0
Wilson,TN,39304.0,14356.0,56286.0
Wilson,TX,13991.0,4790.0,19255.0
Windham,CT,25738.0,21776.0,50703.0
Windham,VT,5462.0,14340.0,21151.0
Windsor,VT,8604.0,17544.0,27832.0
Winkler,TX,1403.0,420.0,1873.0
Winn,LA,4605.0,1643.0,6368.0
Winnebago,IA,3437.0,1920.0,5717.0
Winnebago,IL,53922.0,52595.0,113027.0
Winnebago,WI,43447.0,37054.0,85892.0
Winneshiek,IA,5332.0,5238.0,11217.0
Winona,MN,12122.0,11366.0,25852.0
Winston,AL,9225.0,871.0,10255.0
Winston,MS,4874.0,3778.0,8771.0
Wirt,WV,1903.0,383.0,2410.0
Wise,TX,20655.0,3412.0,24661.0
Wise,VA,11983.0,2687.0,14991.0
Wolfe,KY,1804.0,753.0,2635.0
Wood,OH,31734.0,26440.0,62287.0
Wood,TX,15681.0,2624.0,18646.0
Wood,WI,21502.0,14232.0,37712.0
Wood,WV,25168.0,8327.0,35256.0
Woodbury,IA,24627.0,16102.0,42933.0
Woodford,IL,13180.0,5068.0,19389.0
Woodford,KY,7697.0,4958.0,13560.0
Woodruff,AR,1344.0,1117.0,2566.0
Woods,OK,2945.0,521.0,3665.0
Woodson,KS,1063.0,270.0,1420.0
Woodward,OK,6329.0,871.0,7573.0
Worcester,MA,157138.0,197126.0,380972.0
Worcester,MD,15910.0,8783.0,25571.0
Worth,GA,6144.0,2015.0,8266.0
Worth,IA,2443.0,1523.0,4216.0
Worth,MO,808.0,195.0,1046.0
Wright,IA,3790.0,1890.0,5949.0
Wright,MN,43274.0,20336.0,69154.0
Wright,MO,6703.0,1166.0,8086.0
Wyandot,OH,7346.0,2484.0,10396.0
Wyandotte,KS,15520.0,29346.0,47467.0
Wyoming,NY,11884.0,3585.0,16280.0
Wyoming,PA,8375.0,3573.0,12418.0
Wyoming,WV,6527.0,1061.0,7809.0
Wythe,VA,10044.0,2765.0,13250.0
Yadkin,NC,13815.0,3140.0,17350.0
Yakima,WA,29592.0,20039.0,52250.0
Yalobusha,MS,3366.0,2574.0,6058.0
Yamhill,OR,22589.0,18635.0,45116.0
Yancey,NC,6367.0,3181.0,9808.0
Yankton,SD,5654.0,3301.0,9616.0
Yates,NY,5180.0,3219.0,8975.0
Yavapai,AZ,58862.0,29705.0,92780.0
Yazoo,MS,4568.0,5221.0,9892.0
Yell,AR,4600.0,1472.0,6423.0
Yellow Medicine,MN,3382.0,1524.0,5253.0
Yellowstone,MT,38675.0,21117.0,64903.0
Yoakum,TX,1797.0,426.0,2299.0
Yolo,CA,13178.0,34460.0,50623.0
York,ME,50388.0,55828.0,113962.0
York,NE,4686.0,1181.0,6256.0
York,PA,126933.0,67428.0,203153.0
York,SC,66245.0,41230.0,113425.0
York,VA,18823.0,12989.0,34062.0
Young,TX,6587.0,873.0,7658.0
Yuba,CA,8869.0,5115.0,14929.0
Yuma,AZ,20586.0,18336.0,40759.0
Yuma,CO,3755.0,701.0,4664.0
Zapata,TX,1028.0,2056.0,3134.0
Zavala,TX,692.0,2633.0,3390.0
Ziebach,SD,368.0,352.0,766.0
