county,state,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden
Sanilac,MI,22446.0,16194.0,5966.0
Sanpete,UT,12280.0,10173.0,1746.0
Santa Barbara,CA,194378.0,63583.0,126419.0
Santa Clara,CA,808509.0,203648.0,587945.0
Santa Cruz,AZ,19556.0,6194.0,13138.0
Santa Cruz,CA,141079.0,26072.0,111534.0
Santa Fe,NM,82198.0,18325.0,62507.0
Santa Rosa,FL,106857.0,77349.0,27582.0
Sarasota,FL,271063.0,148323.0,120050.0
Saratoga,NY,107583.0,55248.0,49697.0
Sargent,ND,2070.0,1266.0,738.0
Sarpy,NE,95409.0,51518.0,41029.0
Sauk,WI,36203.0,17493.0,18108.0
Saunders,NE,12646.0,9036.0,3318.0
Sawyer,WI,10479.0,5883.0,4494.0
Schenectady,NY,60591.0,27544.0,31685.0
Schleicher,TX,1158.0,939.0,211.0
Schley,GA,2275.0,1800.0,462.0
Schoharie,NY,13374.0,9010.0,4006.0
Schoolcraft,MI,4745.0,3090.0,1589.0
Schuyler,IL,3908.0,2767.0,1064.0
Schuyler,MO,2005.0,1606.0,373.0
Schuyler,NY,8246.0,5181.0,2858.0
Schuylkill,PA,69522.0,48100.0,20425.0
Scioto,OH,31146.0,21926.0,8876.0
Scotland,MO,1985.0,1560.0,387.0
Scotland,NC,14632.0,7399.0,7137.0
Scott,AR,3551.0,2962.0,483.0
Scott,IA,92639.0,43661.0,46890.0
Scott,IL,2730.0,2104.0,569.0
Scott,IN,10176.0,7328.0,2698.0
Scott,KS,2322.0,1991.0,290.0
Scott,KY,28950.0,17764.0,10564.0
Scott,MN,87729.0,45871.0,40037.0
Scott,MO,17748.0,13769.0,3753.0
Scott,MS,9386.0,5688.0,3575.0
Scott,TN,9052.0,8004.0,986.0
Scott,VA,10845.0,9063.0,1692.0
Scotts Bluff,NE,15259.0,10810.0,4133.0
Screven,GA,6628.0,3916.0,2661.0
Scurry,TX,5865.0,4978.0,818.0
Searcy,AR,4019.0,3365.0,588.0
Sebastian,AR,46838.0,31024.0,14371.0
Sedgwick,CO,1441.0,1120.0,297.0
Sedgwick,KS,213552.0,117653.0,90820.0
Seminole,FL,260699.0,125217.0,132486.0
Seminole,GA,3884.0,2611.0,1254.0
Seminole,OK,8337.0,6011.0,2150.0
Seneca,NY,12954.0,7582.0,5076.0
Seneca,OH,25322.0,16739.0,8147.0
Sequatchie,TN,7239.0,5846.0,1295.0
Sequoyah,OK,15386.0,12113.0,3035.0
Sevier,AR,5202.0,3884.0,1116.0
Sevier,TN,43574.0,33742.0,8695.0
Sevier,UT,9731.0,8427.0,1032.0
Seward,KS,5099.0,3285.0,1736.0
Seward,NE,9142.0,6490.0,2438.0
Shackelford,TX,1628.0,1484.0,130.0
Shannon,MO,3908.0,3164.0,706.0
Sharkey,MS,2157.0,687.0,1440.0
Sharp,AR,7544.0,5923.0,1392.0
Shasta,CA,88761.0,57894.0,28889.0
Shawano,WI,22607.0,15173.0,7131.0
Shawnee,KS,84061.0,39890.0,42032.0
Sheboygan,WI,66003.0,37609.0,27101.0
Shelby,AL,114439.0,79428.0,33036.0
Shelby,IA,6781.0,4697.0,1959.0
Shelby,IL,12049.0,9396.0,2488.0
Shelby,IN,20017.0,14568.0,5023.0
Shelby,KY,23542.0,15054.0,8076.0
Shelby,MO,3355.0,2699.0,592.0
Shelby,OH,24785.0,19988.0,4399.0
Shelby,TN,381858.0,129543.0,245208.0
Shelby,TX,10063.0,7962.0,2058.0
Shenandoah,VA,23645.0,16463.0,6836.0
Sherburne,MN,55486.0,36221.0,18065.0
Sheridan,KS,1397.0,1237.0,144.0
Sheridan,MT,2029.0,1402.0,574.0
Sheridan,ND,812.0,688.0,104.0
Sheridan,NE,2672.0,2292.0,340.0
Sheridan,WY,16428.0,11843.0,4043.0
Sherman,KS,2673.0,2222.0,386.0
Sherman,NE,1698.0,1322.0,343.0
Sherman,OR,1197.0,914.0,257.0
Sherman,TX,990.0,885.0,91.0
Shiawassee,MI,39250.0,23154.0,15371.0
Shoshone,ID,6049.0,4216.0,1693.0
Sibley,MN,8451.0,5864.0,2417.0
Sierra,CA,1930.0,1142.0,730.0
Sierra,NM,5945.0,3542.0,2265.0
Silver Bow,MT,18973.0,7790.0,10442.0
Simpson,KY,8732.0,5888.0,2681.0
Simpson,MS,10066.0,6552.0,3384.0
Sioux,IA,18956.0,15680.0,3019.0
Sioux,ND,1186.0,258.0,804.0
Sioux,NE,729.0,642.0,72.0
Siskiyou,CA,22991.0,12985.0,9456.0
Skagit,WA,67856.0,30389.0,35741.0
Skamania,WA,7066.0,3783.0,3100.0
Slope,ND,427.0,380.0,44.0
Smith,KS,2092.0,1734.0,328.0
Smith,MS,7285.0,5697.0,1518.0
Smith,TN,9035.0,7124.0,1798.0
Smith,TX,99521.0,68546.0,29343.0
Smyth,VA,14104.0,10963.0,3008.0
Snohomish,WA,432301.0,165128.0,254917.0
Snyder,PA,18945.0,13816.0,4848.0
Socorro,NM,7160.0,3255.0,3722.0
Solano,CA,201864.0,67793.0,129344.0
Somerset,MD,9075.0,5407.0,3542.0
Somerset,NJ,169072.0,65234.0,101220.0
Somerset,PA,40062.0,31105.0,8543.0
Somervell,TX,4940.0,4099.0,768.0
Sonoma,CA,197603.0,40478.0,153342.0
Southampton,VA,9786.0,5730.0,3969.0
Spalding,GA,30116.0,18057.0,11784.0
Spartanburg,SC,148655.0,93560.0,52926.0
Spencer,IN,10781.0,7354.0,3208.0
Spencer,KY,11429.0,8737.0,2530.0
Spink,SD,3163.0,2104.0,998.0
Spokane,WA,291366.0,147635.0,134884.0
Spotsylvania,VA,75212.0,39506.0,34385.0
St. Bernard,LA,17650.0,11179.0,6151.0
St. Charles,MO,222175.0,128193.0,89346.0
St. Charles,LA,28517.0,18233.0,9800.0
St. Clair,AL,44346.0,36119.0,7698.0
St. Clair,IL,125220.0,56000.0,66698.0
St. Clair,MI,92064.0,59186.0,31363.0
St. Clair,MO,4972.0,3930.0,988.0
St. Croix,WI,56707.0,32199.0,23190.0
St. Francis,AR,7054.0,3221.0,3571.0
St. Francois,MO,27996.0,20506.0,7044.0
St. Helena,LA,6158.0,2714.0,3346.0
St. James,LA,12590.0,5954.0,6510.0
St. John the Baptist,LA,21432.0,7538.0,13582.0
St. Johns,FL,176942.0,110886.0,63808.0
St. Joseph,IN,115547.0,53152.0,59870.0
St. Joseph,MI,27982.0,18128.0,9262.0
St. Landry,LA,41154.0,23171.0,17372.0
St. Lawrence,NY,35519.0,21862.0,13036.0
St. Louis,MN,119859.0,49214.0,67836.0
St. Louis,MO,528075.0,196808.0,322802.0
St. Lucie,FL,172130.0,86825.0,84115.0
St. Martin,LA,27038.0,18203.0,8439.0
St. Mary,LA,23186.0,14811.0,8055.0
St. Mary's,MD,54097.0,30245.0,22511.0
St. Tammany,LA,140110.0,99666.0,37746.0
Stafford,KS,2017.0,1631.0,355.0
Stafford,VA,79257.0,37636.0,40245.0
Stanislaus,CA,195857.0,94152.0,97430.0
Stanley,SD,1652.0,1203.0,421.0
Stanly,NC,33624.0,25297.0,8037.0
Stanton,KS,767.0,607.0,147.0
Stanton,NE,3165.0,2561.0,532.0
Stark,IL,2881.0,2000.0,814.0
Stark,ND,15050.0,12110.0,2499.0
Stark,OH,185714.0,108610.0,74336.0
Starke,IN,10309.0,7466.0,2650.0
Starr,TX,17478.0,8224.0,9099.0
Ste. Genevieve,MO,9495.0,6627.0,2713.0
Stearns,MN,84647.0,50960.0,31883.0
Steele,MN,21076.0,12656.0,7917.0
Steele,ND,1088.0,652.0,392.0
Stephens,GA,11885.0,9368.0,2385.0
Stephens,OK,19057.0,15560.0,3154.0
Stephens,TX,3799.0,3385.0,396.0
Stephenson,IL,21446.0,12253.0,8756.0
Sterling,TX,639.0,584.0,51.0
Steuben,IN,16175.0,11322.0,4509.0
Steuben,NY,38797.0,26781.0,11299.0
Stevens,KS,1997.0,1731.0,233.0
Stevens,MN,5062.0,3044.0,1921.0
Stevens,WA,21523.0,14566.0,6563.0
Stewart,GA,1990.0,801.0,1182.0
Stewart,TN,6283.0,4942.0,1230.0
Stillwater,MT,5707.0,4430.0,1155.0
Stoddard,MO,13410.0,11460.0,1814.0
Stokes,NC,25525.0,19997.0,5258.0
Stone,AR,5938.0,4616.0,1180.0
Stone,MO,18378.0,14716.0,3486.0
Stone,MS,6546.0,5239.0,1208.0
Stonewall,TX,736.0,615.0,116.0
Storey,NV,2874.0,1907.0,901.0
Story,IA,50668.0,20200.0,28975.0
Strafford,NH,2802.0,1408.0,1330.0
Stutsman,ND,9959.0,6994.0,2676.0
Sublette,WY,4970.0,3957.0,882.0
Suffolk,NY,601261.0,333617.0,259463.0
Sullivan,IN,9004.0,6687.0,2153.0
Sullivan,MO,2471.0,1974.0,478.0
Sullivan,NH,412.0,186.0,216.0
Sullivan,NY,26931.0,15555.0,10995.0
Sullivan,PA,3599.0,2622.0,921.0
Sullivan,TN,74206.0,55774.0,17226.0
Sully,SD,930.0,726.0,185.0
Summers,WV,5585.0,4074.0,1448.0
Summit,CO,18330.0,5275.0,12535.0
Summit,OH,273915.0,122023.0,148151.0
Summit,UT,25439.0,9928.0,14947.0
Sumner,KS,10779.0,7998.0,2551.0
Sumner,TN,92529.0,63404.0,27630.0
Sumter,AL,6282.0,1598.0,4639.0
Sumter,FL,92609.0,62757.0,29331.0
Sumter,GA,12150.0,5732.0,6318.0
Sumter,SC,48920.0,21000.0,27379.0
Sunflower,MS,9628.0,2784.0,6741.0
Surry,NC,36290.0,27344.0,8635.0
Surry,VA,4462.0,2025.0,2397.0
Susquehanna,PA,21325.0,14879.0,6084.0
Sussex,DE,129352.0,71230.0,56682.0
Sussex,NJ,84806.0,49609.0,33142.0
Sussex,VA,5114.0,2227.0,2851.0
Sutter,CA,41694.0,23864.0,16961.0
Sutton,TX,1557.0,1222.0,322.0
Suwannee,FL,21057.0,16410.0,4485.0
Swain,NC,7026.0,4152.0,2765.0
Sweet Grass,MT,2446.0,1840.0,549.0
Sweetwater,WY,16603.0,12229.0,3823.0
Swift,MN,5185.0,3316.0,1784.0
Swisher,TX,2353.0,1842.0,478.0
Switzerland,IN,4152.0,3133.0,964.0
Talbot,GA,3522.0,1392.0,2114.0
Talbot,MD,21305.0,10524.0,10408.0
Taliaferro,GA,928.0,360.0,561.0
Talladega,AL,35591.0,22210.0,13092.0
Tallahatchie,MS,5691.0,2488.0,3105.0
Tallapoosa,AL,20888.0,14905.0,5815.0
Tama,IA,9026.0,5303.0,3577.0
Taney,MO,26240.0,20426.0,5325.0
Tangipahoa,LA,57661.0,37806.0,18887.0
Taos,NM,17035.0,3663.0,13030.0
Tarrant,TX,831322.0,408224.0,409752.0
Tate,MS,12923.0,8619.0,4122.0
Tattnall,GA,8183.0,6053.0,2061.0
Taylor,FL,10122.0,7748.0,2299.0
Taylor,GA,3839.0,2418.0,1387.0
Taylor,IA,3242.0,2463.0,746.0
Taylor,KY,12510.0,9376.0,2961.0
Taylor,TX,54924.0,39439.0,14489.0
Taylor,WI,10685.0,7656.0,2693.0
Taylor,WV,7334.0,5439.0,1787.0
Tazewell,IL,68358.0,42194.0,24486.0
Tazewell,VA,20095.0,16731.0,3205.0
Tehama,CA,25005.0,16346.0,8105.0
Telfair,GA,4333.0,2825.0,1487.0
Teller,CO,16793.0,11158.0,5224.0
Tensas,LA,2554.0,1197.0,1329.0
Terrebonne,LA,46240.0,34339.0,11198.0
Terrell,GA,4416.0,2004.0,2376.0
Terrell,TX,458.0,334.0,119.0
Terry,TX,3608.0,2809.0,757.0
Teton,ID,6347.0,2858.0,3318.0
Teton,MT,3695.0,2608.0,1007.0
Teton,WY,14677.0,4341.0,9848.0
Texas,MO,11332.0,9478.0,1716.0
Texas,OK,5521.0,4505.0,894.0
Thayer,NE,2951.0,2285.0,619.0
Thomas,GA,21853.0,12954.0,8708.0
Thomas,KS,3794.0,3106.0,622.0
Thomas,NE,427.0,377.0,45.0
Throckmorton,TX,899.0,806.0,82.0
Thurston,NE,2294.0,1164.0,1107.0
Thurston,WA,161987.0,63087.0,94076.0
Tift,GA,16283.0,10784.0,5322.0
Tillamook,OR,16725.0,8306.0,7956.0
Tillman,OK,2708.0,2076.0,597.0
Tioga,NY,20555.0,13292.0,6724.0
Tioga,PA,21087.0,15750.0,4958.0
Tippah,MS,10001.0,7987.0,1906.0
Tippecanoe,IN,71395.0,34571.0,34993.0
Tipton,IN,8124.0,6110.0,1834.0
Tipton,TN,27291.0,20063.0,6832.0
Tishomingo,MS,9057.0,7854.0,1050.0
Titus,TX,10530.0,7563.0,2852.0
Todd,KY,5351.0,4060.0,1202.0
Todd,MN,13238.0,9755.0,3286.0
Todd,SD,2539.0,532.0,1963.0
Tolland,CT,9257.0,3975.0,5103.0
Tom Green,TX,44891.0,32129.0,12106.0
Tompkins,NY,33015.0,9640.0,22624.0
Tooele,UT,31489.0,21006.0,8936.0
Toole,MT,2123.0,1596.0,467.0
Toombs,GA,10914.0,7872.0,2939.0
Torrance,NM,7281.0,4772.0,2344.0
Towner,ND,1172.0,828.0,317.0
Towns,GA,7979.0,6384.0,1550.0
Traill,ND,4136.0,2522.0,1493.0
Transylvania,NC,20253.0,11578.0,8413.0
Traverse,MN,1864.0,1173.0,662.0
Travis,TX,605034.0,159907.0,432062.0
Treasure,MT,460.0,373.0,78.0
Trego,KS,1603.0,1341.0,238.0
Trempealeau,WI,15356.0,8828.0,6283.0
Treutlen,GA,3077.0,2101.0,952.0
Trigg,KY,7375.0,5487.0,1791.0
Trimble,KY,4319.0,3227.0,1012.0
Trinity,CA,5095.0,2513.0,2383.0
Trinity,TX,6938.0,5579.0,1323.0
Tripp,SD,2696.0,2161.0,495.0
Troup,GA,30059.0,18146.0,11585.0
Trousdale,TN,3991.0,2930.0,1011.0
Trumbull,OH,98677.0,53756.0,43534.0
Tucker,WV,3844.0,2841.0,938.0
Tulare,CA,142819.0,75471.0,64320.0
Tulsa,OK,266678.0,150574.0,108996.0
Tunica,MS,3494.0,912.0,2525.0
Tuolumne,CA,29820.0,17302.0,11808.0
Turner,GA,3792.0,2349.0,1410.0
Turner,SD,4548.0,3290.0,1139.0
Tuscaloosa,AL,89760.0,50961.0,37514.0
Tuscarawas,OH,42785.0,29519.0,12643.0
Tuscola,MI,29495.0,20310.0,8713.0
Twiggs,GA,4444.0,2370.0,2044.0
Twin Falls,ID,36680.0,25897.0,9391.0
Tyler,TX,9547.0,8095.0,1390.0
Tyler,WV,3922.0,3226.0,631.0
Tyrrell,NC,1812.0,1043.0,757.0
Uinta,WY,9402.0,7496.0,1591.0
Uintah,UT,14736.0,12777.0,1601.0
Ulster,NY,77667.0,33580.0,42606.0
Umatilla,OR,32539.0,21002.0,10499.0
Unicoi,TN,8294.0,6593.0,1610.0
Union,AR,16548.0,10446.0,5559.0
Union,FL,6251.0,5133.0,1053.0
Union,GA,15592.0,12651.0,2801.0
Union,IA,6171.0,4010.0,2061.0
Union,IL,8896.0,6157.0,2575.0
Union,IN,3491.0,2687.0,736.0
Union,KY,6576.0,4965.0,1529.0
Union,MS,10989.0,9052.0,1792.0
Union,NC,129475.0,79778.0,48199.0
Union,NJ,200561.0,61281.0,136519.0
Union,NM,1789.0,1388.0,383.0
Union,OH,32838.0,21233.0,10985.0
Union,OR,14862.0,10247.0,4227.0
Union,PA,20078.0,12342.0,7377.0
Union,SC,13257.0,8183.0,4935.0
Union,SD,8855.0,5944.0,2725.0
Union,TN,8096.0,6777.0,1248.0
Union,LA,11201.0,8407.0,2654.0
Upshur,TX,18850.0,15775.0,2869.0
Upshur,WV,10221.0,7771.0,2256.0
Upson,GA,12905.0,8608.0,4201.0
Upton,TX,1365.0,1176.0,169.0
Utah,UT,269877.0,183008.0,72324.0
Uvalde,TX,10323.0,6160.0,4066.0
Val Verde,TX,14417.0,7839.0,6401.0
Valencia,NM,32274.0,17362.0,14262.0
Valley,ID,7063.0,3947.0,2976.0
Valley,MT,4272.0,3135.0,1030.0
Valley,NE,2333.0,1892.0,410.0
Van Buren,AR,7704.0,5962.0,1566.0
Van Buren,IA,3788.0,2859.0,875.0
Van Buren,MI,39060.0,21591.0,16800.0
Van Buren,TN,2917.0,2338.0,544.0
Van Wert,OH,14767.0,11470.0,3026.0
Van Zandt,TX,25753.0,22126.0,3419.0
Vance,NC,20948.0,8385.0,12412.0
Vanderburgh,IN,77563.0,41838.0,34404.0
Venango,PA,26198.0,18286.0,7475.0
Ventura,CA,417057.0,159791.0,248349.0
Vermilion,IL,31617.0,20710.0,10313.0
Vermilion,LA,27324.0,21930.0,5009.0
Vermillion,IN,7480.0,5184.0,2145.0
Vernon,MO,9164.0,7135.0,1902.0
Vernon,WI,15914.0,8218.0,7457.0
Vernon,LA,17268.0,14107.0,2898.0
Victoria,TX,34205.0,23347.0,10371.0
Vigo,IN,43593.0,24512.0,18080.0
Vilas,WI,15369.0,9261.0,5903.0
Vinton,OH,5902.0,4525.0,1306.0
Volusia,FL,307891.0,173797.0,130451.0
Wabash,IL,5592.0,4228.0,1248.0
Wabash,IN,14598.0,10762.0,3494.0
Wabasha,MN,13097.0,8153.0,4696.0
Wabaunsee,KS,3861.0,2813.0,956.0
Wadena,MN,7661.0,5520.0,2023.0
Wagoner,OK,35338.0,26165.0,8464.0
Wahkiakum,WA,2924.0,1711.0,1150.0
Wake,NC,629804.0,225398.0,392146.0
Wakulla,FL,18438.0,12873.0,5348.0
Waldo,ME,593.0,340.0,233.0
Walker,AL,31106.0,25947.0,4826.0
Walker,GA,29436.0,23174.0,5769.0
Walker,TX,23641.0,15368.0,7875.0
Walla Walla,WA,23300.0,12068.0,10705.0
Wallace,KS,817.0,762.0,44.0
Waller,TX,22617.0,14206.0,8130.0
Wallowa,OR,5128.0,3390.0,1619.0
Walsh,ND,4783.0,3324.0,1333.0
Walthall,MS,5721.0,3426.0,2236.0
Walton,FL,43786.0,32942.0,10336.0
Walton,GA,50812.0,37617.0,12634.0
Walworth,SD,2580.0,1966.0,565.0
Walworth,WI,57588.0,33844.0,22783.0
Wapello,IA,15613.0,9516.0,5821.0
Ward,ND,28246.0,19974.0,7293.0
Ward,TX,4034.0,3238.0,761.0
Ware,GA,14296.0,9930.0,4249.0
Warren,GA,2681.0,1177.0,1488.0
Warren,IA,30955.0,17738.0,12537.0
Warren,IL,7916.0,4671.0,3087.0
Warren,IN,4473.0,3401.0,974.0
Warren,KY,55351.0,31790.0,22477.0
Warren,MO,18373.0,13222.0,4769.0
Warren,MS,21162.0,10236.0,10681.0
Warren,NC,10207.0,3739.0,6344.0
Warren,NJ,53340.0,29867.0,22315.0
Warren,NY,27625.0,15200.0,11811.0
Warren,OH,132391.0,85069.0,45040.0
Warren,PA,20401.0,14020.0,5987.0
Warren,TN,16692.0,12323.0,4126.0
Warren,VA,21037.0,14069.0,6603.0
Warrick,IN,33884.0,21324.0,11919.0
Wasatch,UT,16456.0,9953.0,5762.0
Wasco,OR,13904.0,6965.0,6467.0
Waseca,MN,10389.0,6624.0,3496.0
Washakie,WY,4012.0,3245.0,651.0
Washburn,WI,10371.0,6332.0,3867.0
Washington,AL,8861.0,6554.0,2253.0
Washington,AR,93467.0,47229.0,43327.0
Washington,CO,2943.0,2537.0,363.0
Washington,FL,12327.0,9876.0,2347.0
Washington,GA,9459.0,4663.0,4730.0
Washington,IA,11757.0,6966.0,4558.0
Washington,ID,5344.0,4154.0,1073.0
Washington,IL,7914.0,6110.0,1639.0
Washington,IN,12126.0,9112.0,2783.0
Washington,KS,2843.0,2332.0,467.0
Washington,KY,6223.0,4482.0,1644.0
Washington,MD,65209.0,39148.0,24869.0
Washington,ME,988.0,540.0,415.0
Washington,MN,166267.0,73764.0,89164.0
Washington,MO,9971.0,8046.0,1804.0
Washington,MS,10514.0,4114.0,6218.0
Washington,NC,6191.0,2778.0,3387.0
Washington,NE,12413.0,8583.0,3554.0
Washington,NY,23607.0,14577.0,8537.0
Washington,OH,31382.0,21798.0,9114.0
Washington,OK,23501.0,17076.0,5790.0
Washington,OR,318353.0,98661.0,208447.0
Washington,PA,117443.0,71397.0,44746.0
Washington,TN,59430.0,40120.0,18214.0
Washington,TX,17410.0,12949.0,4254.0
Washington,UT,88209.0,65601.0,20065.0
Washington,VA,28684.0,21678.0,6617.0
Washington,VT,609.0,283.0,306.0
Washington,WI,88070.0,60237.0,26650.0
Washington,LA,19513.0,13307.0,5970.0
Washita,OK,4777.0,4086.0,598.0
Washoe,NV,247823.0,114600.0,126089.0
Washtenaw,MI,216924.0,56241.0,157130.0
Watauga,NC,31988.0,14395.0,17068.0
Watonwan,MN,5191.0,3103.0,1987.0
Waukesha,WI,267957.0,159633.0,103867.0
Waupaca,WI,29130.0,18952.0,9703.0
Waushara,WI,13568.0,9016.0,4388.0
Wayne,GA,12778.0,9987.0,2687.0
Wayne,IA,3103.0,2338.0,727.0
Wayne,IL,8446.0,7172.0,1185.0
Wayne,IN,27662.0,17567.0,9524.0
Wayne,KY,9240.0,7430.0,1700.0
Wayne,MI,861821.0,264149.0,587074.0
Wayne,MO,5874.0,4984.0,844.0
Wayne,MS,9988.0,6264.0,3592.0
Wayne,NC,55091.0,30505.0,23986.0
Wayne,NE,4200.0,3055.0,1022.0
Wayne,NY,37425.0,23734.0,12799.0
Wayne,OH,53240.0,36059.0,16340.0
Wayne,PA,28077.0,18630.0,9186.0
Wayne,TN,6667.0,5795.0,820.0
Wayne,UT,1596.0,1207.0,362.0
Wayne,WV,16735.0,12462.0,3964.0
Weakley,TN,13710.0,10382.0,3011.0
Webb,TX,68397.0,25898.0,41820.0
Weber,UT,108335.0,64066.0,39652.0
Webster,GA,1390.0,748.0,639.0
Webster,IA,17802.0,10927.0,6604.0
Webster,KY,5991.0,4506.0,1412.0
Webster,MO,18776.0,14874.0,3572.0
Webster,MS,5347.0,4255.0,1024.0
Webster,NE,1876.0,1511.0,335.0
Webster,WV,3402.0,2759.0,610.0
Webster,LA,18216.0,11830.0,6172.0
Weld,CO,164791.0,94965.0,65169.0
Wells,IN,14080.0,10855.0,2928.0
Wells,ND,2374.0,1893.0,442.0
West Baton Rouge,LA,14097.0,7684.0,6200.0
West Carroll,LA,5052.0,4317.0,710.0
West Feliciana,LA,6268.0,3863.0,2298.0
Westchester,NY,350749.0,126013.0,220963.0
Westmoreland,PA,202492.0,128596.0,71099.0
Westmoreland,VA,9909.0,5318.0,4501.0
Weston,WY,3542.0,3107.0,360.0
Wetzel,WV,6667.0,4993.0,1539.0
Wexford,MI,18292.0,12102.0,5838.0
Wharton,TX,16709.0,11892.0,4671.0
Whatcom,WA,137129.0,50311.0,83342.0
Wheatland,MT,1068.0,823.0,225.0
Wheeler,GA,2285.0,1583.0,689.0
Wheeler,NE,502.0,438.0,59.0
Wheeler,OR,963.0,710.0,216.0
Wheeler,TX,2336.0,2158.0,168.0
White,AR,30689.0,24057.0,5909.0
White,GA,14816.0,12222.0,2411.0
White,IL,7428.0,5788.0,1517.0
White,IN,10402.0,7353.0,2868.0
White,TN,11867.0,9587.0,2134.0
White Pine,NV,4177.0,3238.0,836.0
Whiteside,IL,27254.0,14472.0,12195.0
Whitfield,GA,36746.0,25636.0,10670.0
Whitley,IN,17581.0,12856.0,4233.0
Whitley,KY,15347.0,12567.0,2552.0
Whitman,WA,19001.0,8273.0,10106.0
Wibaux,MT,598.0,516.0,77.0
Wichita,KS,961.0,803.0,147.0
Wichita,TX,45753.0,31930.0,13024.0
Wicomico,MD,42947.0,21881.0,20150.0
Wilbarger,TX,4518.0,3520.0,954.0
Wilcox,AL,5884.0,1826.0,4036.0
Wilcox,GA,3281.0,2403.0,862.0
Wilkes,GA,5029.0,2823.0,2159.0
Wilkes,NC,35197.0,27397.0,7445.0
Wilkin,MN,3435.0,2333.0,1027.0
Wilkinson,GA,4770.0,2664.0,2075.0
Wilkinson,MS,4098.0,1311.0,2730.0
Will,IL,330593.0,149695.0,174226.0
Willacy,TX,5575.0,2437.0,3097.0
Williams,ND,14285.0,11707.0,2157.0
Williams,OH,18290.0,13218.0,4726.0
Williamsburg,SC,15985.0,5532.0,10289.0
Williamson,IL,33503.0,22681.0,10107.0
Williamson,TN,138932.0,86469.0,50161.0
Williamson,TX,287696.0,138649.0,142457.0
Wilson,KS,3899.0,3111.0,711.0
Wilson,NC,40446.0,19473.0,20579.0
Wilson,TN,74092.0,50149.0,22197.0
Wilson,TX,25006.0,18457.0,6350.0
Windham,CT,8348.0,2824.0,5365.0
Windham,VT,282.0,83.0,187.0
Windsor,VT,1891.0,537.0,1266.0
Winkler,TX,2126.0,1753.0,358.0
Winn,LA,6225.0,4619.0,1543.0
Winnebago,IA,5951.0,3707.0,2135.0
Winnebago,IL,121966.0,60592.0,58791.0
Winnebago,WI,94160.0,47796.0,44060.0
Winneshiek,IA,12036.0,6235.0,5617.0
Winona,MN,27108.0,13227.0,13333.0
Winston,AL,11273.0,10187.0,974.0
Winston,MS,9184.0,5084.0,4009.0
Wirt,WV,2653.0,2134.0,466.0
Wise,TX,32297.0,26986.0,4953.0
Wise,VA,16584.0,13366.0,3110.0
Wolfe,KY,2981.0,2097.0,837.0
Wood,OH,65860.0,34815.0,29797.0
Wood,TX,22665.0,18962.0,3487.0
Wood,WI,41197.0,24307.0,16360.0
Wood,WV,38403.0,26963.0,10816.0
Woodbury,IA,45172.0,25736.0,18704.0
Woodford,IL,21079.0,14590.0,5976.0
Woodford,KY,15211.0,8362.0,6530.0
Woodruff,AR,2469.0,1543.0,849.0
Woods,OK,3678.0,2993.0,591.0
Woodson,KS,1495.0,1189.0,283.0
Woodward,OK,7785.0,6611.0,1005.0
Worcester,MA,70642.0,21018.0,48030.0
Worcester,MD,26511.0,16380.0,9795.0
Worth,GA,9286.0,6831.0,2395.0
Worth,IA,4414.0,2738.0,1596.0
Worth,MO,1107.0,877.0,215.0
Wright,IA,6242.0,4136.0,1996.0
Wright,MN,86535.0,53565.0,30854.0
Wright,MO,8737.0,7452.0,1167.0
Wyandot,OH,11122.0,8248.0,2690.0
Wyandotte,KS,55107.0,18512.0,35566.0
Wyoming,NY,17162.0,12969.0,3840.0
Wyoming,PA,14858.0,9936.0,4704.0
Wyoming,WV,8485.0,7254.0,1149.0
Wythe,VA,15046.0,11733.0,3143.0
Yadkin,NC,19794.0,15861.0,3744.0
Yakima,WA,93467.0,49550.0,41999.0
Yalobusha,MS,6506.0,3658.0,2767.0
Yamhill,OR,57723.0,28933.0,26668.0
Yancey,NC,11282.0,7481.0,3678.0
Yankton,SD,10900.0,6581.0,4016.0
Yates,NY,8817.0,5552.0,3046.0
Yavapai,AZ,143221.0,91527.0,49602.0
Yazoo,MS,9012.0,4370.0,4533.0
Yell,AR,6711.0,5205.0,1275.0
Yellow Medicine,MN,5525.0,3734.0,1685.0
Yellowstone,MT,81774.0,49548.0,29936.0
Yoakum,TX,2633.0,2172.0,419.0
Yolo,CA,64934.0,16128.0,47504.0
York,ME,9658.0,3352.0,6117.0
York,NE,7089.0,5296.0,1619.0
York,PA,233060.0,143415.0,85491.0
York,SC,144050.0,82727.0,59008.0
York,VA,38604.0,20241.0,17683.0
Young,TX,8242.0,7112.0,1036.0
Yuba,CA,27329.0,16210.0,10343.0
Yuma,AZ,68427.0,35766.0,31562.0
Yuma,CO,4885.0,4037.0,763.0
Zapata,TX,3867.0,2032.0,1820.0
Zavala,TX,4379.0,1490.0,2864.0
Ziebach,SD,906.0,404.0,481.0
